sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation,annotation_sha256,materialized_width,materialized_height,materialized_image_format,materialized_readable
s2ds_0019,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/088.png,088,S2DS:088,S2DS:088,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,e19b9a7395745c1ef26c5fad535c20f2692db293bd28923afc54a30f7ec491dd,zip_member,datasets/building-target/S2DS/s2ds.zip::train/088.png,datasets/building-target/S2DS/s2ds.zip::train/088_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0019.png,data/feasibility_v0/annotations/s2ds/s2ds_0019.png,fa372e7375baac938026a24ab3a52a9ab31721294618c45d998538528b237cf4,1024,1024,PNG,True
s2ds_0020,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/311.png,311,S2DS:311,S2DS:311,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,c5bb6c8579ba71196722b2ffec9241d03d5a86544df29ea0623a9800fcf00756,zip_member,datasets/building-target/S2DS/s2ds.zip::train/311.png,datasets/building-target/S2DS/s2ds.zip::train/311_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0020.png,data/feasibility_v0/annotations/s2ds/s2ds_0020.png,a3f545b17979420e4740165cd9994e09c2e3b0d33c0ff10902a7a233562a9ef0,1024,1024,PNG,True
s2ds_0021,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/264.png,264,S2DS:264,S2DS:264,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,cdc828247d9f1df12e09453f161b1724529aaf3a0a7c4f8405458a1b5f558c25,zip_member,datasets/building-target/S2DS/s2ds.zip::train/264.png,datasets/building-target/S2DS/s2ds.zip::train/264_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0021.png,data/feasibility_v0/annotations/s2ds/s2ds_0021.png,97d8795cf813634463506848136d1742fd48106c688f467110da1f7af305748b,1024,1024,PNG,True
s2ds_0022,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/416.png,416,S2DS:416,S2DS:416,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,2c95fe6f7e05028b0d59ff01cf43ab04b60603ca72e2c6e9408d9cb0ad6fc8ec,zip_member,datasets/building-target/S2DS/s2ds.zip::train/416.png,datasets/building-target/S2DS/s2ds.zip::train/416_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0022.png,data/feasibility_v0/annotations/s2ds/s2ds_0022.png,ab0706d386294c052f321f4a08bf182026ca8a0932afe6150e29eaf4cdff3e99,1024,1024,PNG,True
s2ds_0023,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/247.png,247,S2DS:247,S2DS:247,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,c33cb5e07841f078cc46f97328429ae0536c9003dd1b5031879af107dc888ea6,zip_member,datasets/building-target/S2DS/s2ds.zip::train/247.png,datasets/building-target/S2DS/s2ds.zip::train/247_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0023.png,data/feasibility_v0/annotations/s2ds/s2ds_0023.png,788451cf8dde3ea2e3fc69c37403ac2ac8076fab0fca9c0bdec63e5074e6c4c3,1024,1024,PNG,True
s2ds_0024,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/530.png,530,S2DS:530,S2DS:530,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,9e67899ab872a7aeeb38eae60eba5916c0658b0243a1abe9a5656ea947597d9a,zip_member,datasets/building-target/S2DS/s2ds.zip::train/530.png,datasets/building-target/S2DS/s2ds.zip::train/530_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0024.png,data/feasibility_v0/annotations/s2ds/s2ds_0024.png,bee187bd0cc9ccfe899cb488a2ec0856c5eda012dcdfacfd36322d71de2ee80d,1024,1024,PNG,True
s2ds_0025,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/529.png,529,S2DS:529,S2DS:529,train,unknown,concrete structures,semantic mask,spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,33916528481ad089da77cad6a2a50821bee2eb25360e0b48be92b7a01879aca1,zip_member,datasets/building-target/S2DS/s2ds.zip::train/529.png,datasets/building-target/S2DS/s2ds.zip::train/529_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0025.png,data/feasibility_v0/annotations/s2ds/s2ds_0025.png,b486cd403cab65fbaa3b0fb2229b0f8b6144fed7e8987d70f5a984b7589f96dc,1024,1024,PNG,True
s2ds_0026,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/198.png,198,S2DS:198,S2DS:198,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,9082fe6f2b3e1b8d618ce63d657d152cde0f91364728bd85e75fbe9bf529b015,zip_member,datasets/building-target/S2DS/s2ds.zip::train/198.png,datasets/building-target/S2DS/s2ds.zip::train/198_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0026.png,data/feasibility_v0/annotations/s2ds/s2ds_0026.png,65ff527fb492aae5de205d946b786a3b8db9e0f73ed2b31531d3e6f4f1c623f8,1024,1024,PNG,True
s2ds_0027,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/283.png,283,S2DS:283,S2DS:283,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,50d7a3845e12fa67a9170f8e1a6debf7a88552a1c8d47a217148fee5ab70037f,zip_member,datasets/building-target/S2DS/s2ds.zip::train/283.png,datasets/building-target/S2DS/s2ds.zip::train/283_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0027.png,data/feasibility_v0/annotations/s2ds/s2ds_0027.png,6ce721226d566d7e5c7626e7e47b2b8f1d77567ddad3b77b0db34c3417908d22,1024,1024,PNG,True
s2ds_0028,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/171.png,171,S2DS:171,S2DS:171,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,b62bb4318917437c45ee83229773d3a8211da0810b7f66d60705311587a4e498,zip_member,datasets/building-target/S2DS/s2ds.zip::train/171.png,datasets/building-target/S2DS/s2ds.zip::train/171_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0028.png,data/feasibility_v0/annotations/s2ds/s2ds_0028.png,4b9645dfecf6f0ab6ea364a8badea356265048666209304d9a3819726903b073,1024,1024,PNG,True
s2ds_0029,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/038.png,038,S2DS:038,S2DS:038,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,055c4e9c9a5eef53e7981a35258dcec673c8e30f4ad189905fdcdd52352c80f9,zip_member,datasets/building-target/S2DS/s2ds.zip::train/038.png,datasets/building-target/S2DS/s2ds.zip::train/038_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0029.png,data/feasibility_v0/annotations/s2ds/s2ds_0029.png,23c79e4ef196f77c43c3301b8489096b449a6e6206d04ea47f0adfa6a14cb0a1,1024,1024,PNG,True
s2ds_0030,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/557.png,557,S2DS:557,S2DS:557,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,2276fe50d707032c16937e6f3543d8b0456e9f48a6be101b0f82f6004c7d293a,zip_member,datasets/building-target/S2DS/s2ds.zip::train/557.png,datasets/building-target/S2DS/s2ds.zip::train/557_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0030.png,data/feasibility_v0/annotations/s2ds/s2ds_0030.png,6dd53b673d941a05573132da274a058572741c594208848e027f88f64f96739e,1024,1024,PNG,True
s2ds_0031,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/196.png,196,S2DS:196,S2DS:196,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,805091e167d80aa8f3656f2c6d519169ec8a6b9c121617d3908839c68da705fa,zip_member,datasets/building-target/S2DS/s2ds.zip::train/196.png,datasets/building-target/S2DS/s2ds.zip::train/196_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0031.png,data/feasibility_v0/annotations/s2ds/s2ds_0031.png,f7cf90db76403ae28c473bca5b3dfb240d5a17f523a09d281c79b155451137db,1024,1024,PNG,True
s2ds_0032,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/214.png,214,S2DS:214,S2DS:214,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,e67a0406bad6733f10303700c0876b99dd70bc20ca99f887465fd6c87b235a05,zip_member,datasets/building-target/S2DS/s2ds.zip::train/214.png,datasets/building-target/S2DS/s2ds.zip::train/214_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0032.png,data/feasibility_v0/annotations/s2ds/s2ds_0032.png,fd6718650c08097b17b7ff7dbc11721370b1f11c6fe77dd1937b86bd8935780c,1024,1024,PNG,True
s2ds_0033,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/100.png,100,S2DS:100,S2DS:100,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,15d93e40cee280c0f5f1a14352eb2e11324821c4e8c94e2f066624829db140c9,zip_member,datasets/building-target/S2DS/s2ds.zip::train/100.png,datasets/building-target/S2DS/s2ds.zip::train/100_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0033.png,data/feasibility_v0/annotations/s2ds/s2ds_0033.png,8c075daf9ca0de2d3975819206add736bf9d55ef6016799e814f73bd03fa71ed,1024,1024,PNG,True
s2ds_0034,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/521.png,521,S2DS:521,S2DS:521,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,1fedc089a5a4ac2097b67bfb4a44f415206b5abe5f4a8cdb5b28a1863abae50b,zip_member,datasets/building-target/S2DS/s2ds.zip::train/521.png,datasets/building-target/S2DS/s2ds.zip::train/521_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0034.png,data/feasibility_v0/annotations/s2ds/s2ds_0034.png,a5687e25cea6ca5ab1f418bce87a7eb8dafb8b6d10b54ce8a5a3b3ee13e56770,1024,1024,PNG,True
s2ds_0035,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/469.png,469,S2DS:469,S2DS:469,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,81458fab7b3c84a6777880f211ff215f2e9f4eadab91b7b1f93bec8250312a83,zip_member,datasets/building-target/S2DS/s2ds.zip::train/469.png,datasets/building-target/S2DS/s2ds.zip::train/469_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0035.png,data/feasibility_v0/annotations/s2ds/s2ds_0035.png,df05d9b28b5f7dae191acf4234004d7fc89f0d0c0a2e5219acac16898d44d26c,1024,1024,PNG,True
s2ds_0036,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/320.png,320,S2DS:320,S2DS:320,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,13c233f5efdda7ce95694f6b5850315a3d32fa81389842745e7d245378657840,zip_member,datasets/building-target/S2DS/s2ds.zip::train/320.png,datasets/building-target/S2DS/s2ds.zip::train/320_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0036.png,data/feasibility_v0/annotations/s2ds/s2ds_0036.png,61f71dd0d9294c6271184796f150f71caefaff4a43f1a9ec940ed273b7e16d18,1024,1024,PNG,True
s2ds_0037,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/387.png,387,S2DS:387,S2DS:387,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,ad86adcf148ab6dcda7cf174a7ad2f7308ab798f1c5ecc899197ab19f5643425,zip_member,datasets/building-target/S2DS/s2ds.zip::train/387.png,datasets/building-target/S2DS/s2ds.zip::train/387_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0037.png,data/feasibility_v0/annotations/s2ds/s2ds_0037.png,f5f0aa75c31ae33a085f4b2f020073e3ad3e51df023b44416ac1d433bdf823cd,1024,1024,PNG,True
s2ds_0038,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/209.png,209,S2DS:209,S2DS:209,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,15c87424f22f67753af436a9025a096fee0846e48600f49bbd038f6c930906b2,zip_member,datasets/building-target/S2DS/s2ds.zip::train/209.png,datasets/building-target/S2DS/s2ds.zip::train/209_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0038.png,data/feasibility_v0/annotations/s2ds/s2ds_0038.png,cbd3885b49776025595aa31dcffbb2296a7ea9cdf3d3dc862e9530a4040f4752,1024,1024,PNG,True
s2ds_0039,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/120.png,120,S2DS:120,S2DS:120,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,1640aadfa6faa7749c7291022f1fe8cca311428817c4655cfafe00a1e9d553ba,zip_member,datasets/building-target/S2DS/s2ds.zip::train/120.png,datasets/building-target/S2DS/s2ds.zip::train/120_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0039.png,data/feasibility_v0/annotations/s2ds/s2ds_0039.png,bbb1548542e0487b27712cd8804f5ddc174f44558d19f74ca43358257d56cea5,1024,1024,PNG,True
s2ds_0040,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/411.png,411,S2DS:411,S2DS:411,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:spalling,8c1e5931afbc256bc9bf960a8666d4b8eae06587959cc452df63f40d669f5db6,zip_member,datasets/building-target/S2DS/s2ds.zip::train/411.png,datasets/building-target/S2DS/s2ds.zip::train/411_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0040.png,data/feasibility_v0/annotations/s2ds/s2ds_0040.png,c1af238197d728314f23b96db88c2e49f341e0c19551758e238df9d82dd5ffe4,1024,1024,PNG,True
s2ds_0041,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/464.png,464,S2DS:464,S2DS:464,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,3ec0f4d1a41474fe01daf5f0c0dba1f1ae2128168039fcc8d64c273a13b2dcf4,zip_member,datasets/building-target/S2DS/s2ds.zip::train/464.png,datasets/building-target/S2DS/s2ds.zip::train/464_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0041.png,data/feasibility_v0/annotations/s2ds/s2ds_0041.png,5ca7d9762ed5ca5f65107bf5ca465d8ac947ae96e1c94632eafc5b552ba3f78f,1024,1024,PNG,True
s2ds_0042,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/500.png,500,S2DS:500,S2DS:500,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,ab68ec3b6582ad070fc9c422cd84782c7e746d49186858dbafcb75c35221d38c,zip_member,datasets/building-target/S2DS/s2ds.zip::train/500.png,datasets/building-target/S2DS/s2ds.zip::train/500_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0042.png,data/feasibility_v0/annotations/s2ds/s2ds_0042.png,2d65b764305f799c6f2e5113a8325e44238e1de641b5e4e6d1972be0ac5321af,1024,1024,PNG,True
s2ds_0043,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/297.png,297,S2DS:297,S2DS:297,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,085a15d55835351f2cc6795e8e4070ec81f93eed91fc8aa02ab118935f8f40c6,zip_member,datasets/building-target/S2DS/s2ds.zip::train/297.png,datasets/building-target/S2DS/s2ds.zip::train/297_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0043.png,data/feasibility_v0/annotations/s2ds/s2ds_0043.png,d5caa5fbc01cc2a5768b9cf93413acaf48b237aee07e745cd797977543864bb0,1024,1024,PNG,True
s2ds_0044,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/021.png,021,S2DS:021,S2DS:021,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,7f54d64c8d509d44074b38ca472a0ef72a5145c0f7cb009a9a8ed50fd4437b6f,zip_member,datasets/building-target/S2DS/s2ds.zip::train/021.png,datasets/building-target/S2DS/s2ds.zip::train/021_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0044.png,data/feasibility_v0/annotations/s2ds/s2ds_0044.png,c725c91deedaa6f1e5114542aa046d4efa8486ab23a699d4e8aacffd95c4bf4f,1024,1024,PNG,True
s2ds_0045,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/062.png,062,S2DS:062,S2DS:062,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,bfec599e681cb057aec197470da8e9f35dcf2a9f4f72888d48bbfdb2e7f7aea3,zip_member,datasets/building-target/S2DS/s2ds.zip::train/062.png,datasets/building-target/S2DS/s2ds.zip::train/062_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0045.png,data/feasibility_v0/annotations/s2ds/s2ds_0045.png,2465ef87407ec71458cdf92a72395a2c204af71815bc701e319bc91f1391559f,1024,1024,PNG,True
s2ds_0046,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/560.png,560,S2DS:560,S2DS:560,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,5e7902f731ea3eaf10e9e62233df11fff49454a1d4d5ee14bb1e168046c4e163,zip_member,datasets/building-target/S2DS/s2ds.zip::train/560.png,datasets/building-target/S2DS/s2ds.zip::train/560_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0046.png,data/feasibility_v0/annotations/s2ds/s2ds_0046.png,9793673c9cbfa38a67bf097b04c8bc89796479e724b77dad02470260cc3717fe,1024,1024,PNG,True
s2ds_0047,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/358.png,358,S2DS:358,S2DS:358,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,f4b08c1015b3c764961598d36a23bc2167d0e34d9f60ac8536390b01fc4ba178,zip_member,datasets/building-target/S2DS/s2ds.zip::train/358.png,datasets/building-target/S2DS/s2ds.zip::train/358_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0047.png,data/feasibility_v0/annotations/s2ds/s2ds_0047.png,efc5d54991f072fc12923257eb7a62f877cee76566082d4929bc26538fd5e899,1024,1024,PNG,True
s2ds_0048,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/025.png,025,S2DS:025,S2DS:025,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,3819b863bc90c719b478c35c02f30efd41a03e62b415e89c17cf0987adbd84c6,zip_member,datasets/building-target/S2DS/s2ds.zip::train/025.png,datasets/building-target/S2DS/s2ds.zip::train/025_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0048.png,data/feasibility_v0/annotations/s2ds/s2ds_0048.png,a3d3bdf6dc1cab7eda74aa9ba29c2ee4f6af2ae71a926fdea637fe0cb9ba1a47,1024,1024,PNG,True
s2ds_0049,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/104.png,104,S2DS:104,S2DS:104,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,30370e14c7a4901148926cabe5460fc87710d0ee3f02b100502c4d65d613f35f,zip_member,datasets/building-target/S2DS/s2ds.zip::train/104.png,datasets/building-target/S2DS/s2ds.zip::train/104_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0049.png,data/feasibility_v0/annotations/s2ds/s2ds_0049.png,7d8c90d30747772974750b743c907c018a0d9c9d870721c439ee451575246de3,1024,1024,PNG,True
s2ds_0050,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/201.png,201,S2DS:201,S2DS:201,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,c716e9bc037f0621530b108a003c427d3edd6be9b375b358535cd68b154f776f,zip_member,datasets/building-target/S2DS/s2ds.zip::train/201.png,datasets/building-target/S2DS/s2ds.zip::train/201_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0050.png,data/feasibility_v0/annotations/s2ds/s2ds_0050.png,1ba5b202fdfb82551bba326791a48a27796f6b1fce95d92b680084c57b32241c,1024,1024,PNG,True
s2ds_0051,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/357.png,357,S2DS:357,S2DS:357,train,unknown,concrete structures,semantic mask,corrosion|crack,crack|rust_staining,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,4a432755420fb891d5bf3ed18380bc1df41135dbc23855b5b5d1fbb39a4e31c4,zip_member,datasets/building-target/S2DS/s2ds.zip::train/357.png,datasets/building-target/S2DS/s2ds.zip::train/357_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0051.png,data/feasibility_v0/annotations/s2ds/s2ds_0051.png,8989a64412981f03a548f89a1065b25281d962f7d123a958cdf7e8c8383d9018,1024,1024,PNG,True
s2ds_0052,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/075.png,075,S2DS:075,S2DS:075,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,faad2ca0f0a0d17621373ee55629f999f029160f2218b9b7cf0a4afac050ae71,zip_member,datasets/building-target/S2DS/s2ds.zip::train/075.png,datasets/building-target/S2DS/s2ds.zip::train/075_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0052.png,data/feasibility_v0/annotations/s2ds/s2ds_0052.png,6db3cee2dc369bd4fa33b5e9240da6538f593ed6259d3ba6478be3b79c0af104,1024,1024,PNG,True
s2ds_0053,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/489.png,489,S2DS:489,S2DS:489,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,9720030f9f2d443a8a94391f12276766171df1cb5af71cf9a28f8daee3d333f2,zip_member,datasets/building-target/S2DS/s2ds.zip::train/489.png,datasets/building-target/S2DS/s2ds.zip::train/489_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0053.png,data/feasibility_v0/annotations/s2ds/s2ds_0053.png,200810bf07b9d155d15b3a6b7c3bb5ae271be733d5b79fbedde9089a1f72ce33,1024,1024,PNG,True
s2ds_0054,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/555.png,555,S2DS:555,S2DS:555,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,24057f639435a4a8c9d695a1598960b45696496a69fd175bfa845c46db409fc3,zip_member,datasets/building-target/S2DS/s2ds.zip::train/555.png,datasets/building-target/S2DS/s2ds.zip::train/555_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0054.png,data/feasibility_v0/annotations/s2ds/s2ds_0054.png,8dde65a116792df2e48a1884a25ae9bcfd98c745d6f9f47d94203e500ea680ef,1024,1024,PNG,True
s2ds_0055,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/343.png,343,S2DS:343,S2DS:343,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,ebb7e753236ccb8e956280f9270211813e3087ec2af3994ebe781e52e131ccae,zip_member,datasets/building-target/S2DS/s2ds.zip::train/343.png,datasets/building-target/S2DS/s2ds.zip::train/343_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0055.png,data/feasibility_v0/annotations/s2ds/s2ds_0055.png,48f7d994f8b54adfde8f4045b99737305e77832c4189dd7577ed781006fde6f8,1024,1024,PNG,True
s2ds_0056,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/278.png,278,S2DS:278,S2DS:278,train,unknown,concrete structures,semantic mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,b4f79055ecd46300ee2a27bae3e00dfaba514165c6260c085c64a71fd2a49d02,zip_member,datasets/building-target/S2DS/s2ds.zip::train/278.png,datasets/building-target/S2DS/s2ds.zip::train/278_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0056.png,data/feasibility_v0/annotations/s2ds/s2ds_0056.png,d3563e4f8923173459235b0408c6b35a84d4e0659bf9a0eac52ab6d131edb3d4,1024,1024,PNG,True
