record_id,source,split,parent_id,crop_name,folder,native_labels,canonical_labels,annotation_status,annotation_type,archive_path,image_member,metadata_member,license
codebrim_cls_train_image_0000864_crop_0000004,CODEBRIM-classification,train,image_0000864,image_0000864_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000864_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000864_crop_0000005,CODEBRIM-classification,train,image_0000864,image_0000864_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000864_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000865_crop_0000001,CODEBRIM-classification,train,image_0000865,image_0000865_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000865_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000865_crop_0000002,CODEBRIM-classification,train,image_0000865,image_0000865_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000865_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000865_crop_0000003,CODEBRIM-classification,train,image_0000865,image_0000865_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000865_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000865_crop_0000004,CODEBRIM-classification,train,image_0000865,image_0000865_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000865_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000865_crop_0000005,CODEBRIM-classification,train,image_0000865,image_0000865_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000865_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000867_crop_0000001,CODEBRIM-classification,train,image_0000867,image_0000867_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000867_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000867_crop_0000002,CODEBRIM-classification,train,image_0000867,image_0000867_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000867_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000867_crop_0000003,CODEBRIM-classification,train,image_0000867,image_0000867_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000867_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000867_crop_0000004,CODEBRIM-classification,train,image_0000867,image_0000867_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000867_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000867_crop_0000005,CODEBRIM-classification,train,image_0000867,image_0000867_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000867_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000868_crop_0000001,CODEBRIM-classification,train,image_0000868,image_0000868_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000868_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000868_crop_0000002,CODEBRIM-classification,train,image_0000868,image_0000868_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000868_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000868_crop_0000003,CODEBRIM-classification,train,image_0000868,image_0000868_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000868_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000868_crop_0000004,CODEBRIM-classification,train,image_0000868,image_0000868_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000868_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000868_crop_0000005,CODEBRIM-classification,train,image_0000868,image_0000868_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000868_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000869_crop_0000001,CODEBRIM-classification,train,image_0000869,image_0000869_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000869_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000869_crop_0000002,CODEBRIM-classification,train,image_0000869,image_0000869_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000869_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000869_crop_0000003,CODEBRIM-classification,train,image_0000869,image_0000869_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000869_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000869_crop_0000004,CODEBRIM-classification,train,image_0000869,image_0000869_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000869_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000869_crop_0000005,CODEBRIM-classification,train,image_0000869,image_0000869_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000869_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000870_crop_0000001,CODEBRIM-classification,train,image_0000870,image_0000870_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000870_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000870_crop_0000002,CODEBRIM-classification,train,image_0000870,image_0000870_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000870_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000870_crop_0000003,CODEBRIM-classification,train,image_0000870,image_0000870_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000870_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000870_crop_0000004,CODEBRIM-classification,train,image_0000870,image_0000870_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000870_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000870_crop_0000005,CODEBRIM-classification,train,image_0000870,image_0000870_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000870_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000871_crop_0000001,CODEBRIM-classification,train,image_0000871,image_0000871_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000871_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000871_crop_0000002,CODEBRIM-classification,train,image_0000871,image_0000871_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000871_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000871_crop_0000003,CODEBRIM-classification,train,image_0000871,image_0000871_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000871_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000871_crop_0000004,CODEBRIM-classification,train,image_0000871,image_0000871_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000871_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000871_crop_0000005,CODEBRIM-classification,train,image_0000871,image_0000871_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000871_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000872_crop_0000001,CODEBRIM-classification,train,image_0000872,image_0000872_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000872_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000872_crop_0000002,CODEBRIM-classification,train,image_0000872,image_0000872_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000872_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000872_crop_0000003,CODEBRIM-classification,train,image_0000872,image_0000872_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000872_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000872_crop_0000004,CODEBRIM-classification,train,image_0000872,image_0000872_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000872_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000872_crop_0000005,CODEBRIM-classification,train,image_0000872,image_0000872_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000872_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000873_crop_0000001,CODEBRIM-classification,train,image_0000873,image_0000873_crop_0000001.png,defects,Crack|CorrosionStain,crack|rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000873_crop_0000001.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000873_crop_0000002,CODEBRIM-classification,train,image_0000873,image_0000873_crop_0000002.png,defects,CorrosionStain,rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000873_crop_0000002.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000874_crop_0000001,CODEBRIM-classification,train,image_0000874,image_0000874_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000874_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000874_crop_0000002,CODEBRIM-classification,train,image_0000874,image_0000874_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000874_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000874_crop_0000003,CODEBRIM-classification,train,image_0000874,image_0000874_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000874_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000874_crop_0000004,CODEBRIM-classification,train,image_0000874,image_0000874_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000874_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000874_crop_0000005,CODEBRIM-classification,train,image_0000874,image_0000874_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000874_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000875_crop_0000001,CODEBRIM-classification,train,image_0000875,image_0000875_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000875_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000875_crop_0000002,CODEBRIM-classification,train,image_0000875,image_0000875_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000875_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000875_crop_0000003,CODEBRIM-classification,train,image_0000875,image_0000875_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000875_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000875_crop_0000004,CODEBRIM-classification,train,image_0000875,image_0000875_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000875_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000875_crop_0000005,CODEBRIM-classification,train,image_0000875,image_0000875_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000875_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000877_crop_0000001,CODEBRIM-classification,train,image_0000877,image_0000877_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000877_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000877_crop_0000002,CODEBRIM-classification,train,image_0000877,image_0000877_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000877_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000877_crop_0000003,CODEBRIM-classification,train,image_0000877,image_0000877_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000877_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000877_crop_0000004,CODEBRIM-classification,train,image_0000877,image_0000877_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000877_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000877_crop_0000005,CODEBRIM-classification,train,image_0000877,image_0000877_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000877_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000878_crop_0000001,CODEBRIM-classification,train,image_0000878,image_0000878_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000878_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000878_crop_0000002,CODEBRIM-classification,train,image_0000878,image_0000878_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000878_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000878_crop_0000003,CODEBRIM-classification,train,image_0000878,image_0000878_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000878_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000878_crop_0000004,CODEBRIM-classification,train,image_0000878,image_0000878_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000878_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000878_crop_0000005,CODEBRIM-classification,train,image_0000878,image_0000878_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000878_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000879_crop_0000001,CODEBRIM-classification,train,image_0000879,image_0000879_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000879_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000879_crop_0000002,CODEBRIM-classification,train,image_0000879,image_0000879_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000879_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000879_crop_0000003,CODEBRIM-classification,train,image_0000879,image_0000879_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000879_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000879_crop_0000004,CODEBRIM-classification,train,image_0000879,image_0000879_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000879_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000879_crop_0000005,CODEBRIM-classification,train,image_0000879,image_0000879_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000879_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000880_crop_0000001,CODEBRIM-classification,train,image_0000880,image_0000880_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000880_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000880_crop_0000002,CODEBRIM-classification,train,image_0000880,image_0000880_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000880_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000880_crop_0000003,CODEBRIM-classification,train,image_0000880,image_0000880_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000880_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000880_crop_0000004,CODEBRIM-classification,train,image_0000880,image_0000880_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000880_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000880_crop_0000005,CODEBRIM-classification,train,image_0000880,image_0000880_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000880_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000881_crop_0000001,CODEBRIM-classification,train,image_0000881,image_0000881_crop_0000001.png,defects,CorrosionStain,rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000881_crop_0000001.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000881_crop_0000002,CODEBRIM-classification,train,image_0000881,image_0000881_crop_0000002.png,defects,Spallation,spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000881_crop_0000002.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000881_crop_0000003,CODEBRIM-classification,train,image_0000881,image_0000881_crop_0000003.png,defects,CorrosionStain,rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000881_crop_0000003.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000882_crop_0000001,CODEBRIM-classification,train,image_0000882,image_0000882_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000882_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000882_crop_0000002,CODEBRIM-classification,train,image_0000882,image_0000882_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000882_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000882_crop_0000003,CODEBRIM-classification,train,image_0000882,image_0000882_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000882_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000882_crop_0000004,CODEBRIM-classification,train,image_0000882,image_0000882_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000882_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000882_crop_0000005,CODEBRIM-classification,train,image_0000882,image_0000882_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000882_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000883_crop_0000001,CODEBRIM-classification,train,image_0000883,image_0000883_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000883_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000883_crop_0000002,CODEBRIM-classification,train,image_0000883,image_0000883_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000883_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000883_crop_0000003,CODEBRIM-classification,train,image_0000883,image_0000883_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000883_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
