record_id,split,source_image_id,image_archive,image_member,annotation_archive,annotation_member,sha256,selected_after_exact_dedup,exact_group_size,exact_keeper_record_id,decision_reason,test_locked
cubit_train_sp0_1251,train,SP0_1251,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1251.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1251.txt,a432ec4e64ecbfdd2cb9e1c01f0dfa532764952815a7ba645dc041da084c50bf,True,1,cubit_train_sp0_1251,unique_sha256,False
cubit_train_sp0_1252,train,SP0_1252,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1252.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1252.txt,d190388a11189185630fc8a057cf89d8a41f4e5bf92a43ce7a281fc3ff9a63bf,True,1,cubit_train_sp0_1252,unique_sha256,False
cubit_train_sp0_1253,train,SP0_1253,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1253.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1253.txt,fb435afa7e7a27cf68e2838938e166bc099fe05fc3c85401638aea38492f8db4,True,1,cubit_train_sp0_1253,unique_sha256,False
cubit_train_sp0_1254,train,SP0_1254,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1254.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1254.txt,4e5ae656d3117178df7cb2c5ba26d071d54e6d4b2a23a15ea7668ed0fcb29903,True,1,cubit_train_sp0_1254,unique_sha256,False
cubit_train_sp0_1255,train,SP0_1255,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1255.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1255.txt,3270dce59fe399f36ccb995816a0c78b841814d0adef64a08a16ac6696744356,True,1,cubit_train_sp0_1255,unique_sha256,False
cubit_train_sp0_1257,train,SP0_1257,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1257.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1257.txt,8d8ec36fc679799d5a5ae78a1abc3d039ac440a8ed68417cf12c7bfc6bc09153,True,1,cubit_train_sp0_1257,unique_sha256,False
cubit_train_sp0_126,train,SP0_126,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_126.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_126.txt,8d84b464ba52449b458cc1522a5094ee2d26ef4b1ecf7a2c82f2687ec0d3ea65,True,2,cubit_train_sp0_126,kept_exact_group_by_split_priority,False
cubit_train_sp0_1260,train,SP0_1260,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1260.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1260.txt,b1ce2de25092c1fefe4fd498ccb5bf49edf21f7b6519af09a1eb72840268975e,True,1,cubit_train_sp0_1260,unique_sha256,False
cubit_train_sp0_1261,train,SP0_1261,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1261.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1261.txt,11ad6d06867e94fb05f936dfa3123e94c77f24051fb4a791a8a6574621d14af7,True,1,cubit_train_sp0_1261,unique_sha256,False
cubit_train_sp0_1263,train,SP0_1263,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1263.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1263.txt,d2333958acd12108e650965ed6f55ceeffdf1009a6571dab1f2a4d13a3954a03,True,1,cubit_train_sp0_1263,unique_sha256,False
cubit_train_sp0_1264,train,SP0_1264,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1264.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1264.txt,684b2855fe63ece8d96a49c200b145133fc55393a32739a49463866d8ea11d5a,True,1,cubit_train_sp0_1264,unique_sha256,False
cubit_train_sp0_1265,train,SP0_1265,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1265.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1265.txt,efb9c1f37753b46f884080199ada6d058be18a4a2458d6a1bc6b1a432dd9117f,True,1,cubit_train_sp0_1265,unique_sha256,False
cubit_train_sp0_1266,train,SP0_1266,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1266.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1266.txt,f41afbaff9ae6b129baf61c8dbe36a52a98b790e3d5172ce82eb3e99744e7a49,True,1,cubit_train_sp0_1266,unique_sha256,False
cubit_train_sp0_1267,train,SP0_1267,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1267.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1267.txt,fd67e063f0c79c2988617f56455af01a58c8b3ba9e32f8f0748ecc3ef8333bce,True,1,cubit_train_sp0_1267,unique_sha256,False
cubit_train_sp0_1268,train,SP0_1268,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1268.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1268.txt,07adb50222fed44a264d124057ecf8e86091fb1fd42d4e36a6dbe464a9879fb6,True,1,cubit_train_sp0_1268,unique_sha256,False
cubit_train_sp0_1269,train,SP0_1269,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1269.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1269.txt,df505b546634492e83a2c3db9f9d172d475eb4645158a46f3bae019ca6a5dafc,True,1,cubit_train_sp0_1269,unique_sha256,False
cubit_train_sp0_127,train,SP0_127,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_127.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_127.txt,68d8056e3f246c43524446e8b8c7084c5563a0fe58ac047a82aef63add8e29f0,False,2,cubit_test_sp1_132,excluded_exact_duplicate_of_higher_priority_test,False
cubit_train_sp0_1270,train,SP0_1270,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1270.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1270.txt,4fac5e22804a03d1c6ff4f4dfa72e540d716596e391a221bf721c7aefe9812bf,False,2,cubit_test_sp1_1259,excluded_exact_duplicate_of_higher_priority_test,False
cubit_train_sp0_1271,train,SP0_1271,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1271.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1271.txt,4e2ac816425852832aea390717778c9aff90779a2fe433cd4aa7d7a128beb13c,False,2,cubit_test_sp1_1260,excluded_exact_duplicate_of_higher_priority_test,False
cubit_train_sp0_1274,train,SP0_1274,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1274.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1274.txt,a6d2ff05eb56ce5845c1d7f1024abe200131870d22922e320a12c913bf7ae2aa,True,2,cubit_train_sp0_1274,kept_exact_group_by_split_priority,False
cubit_train_sp0_1275,train,SP0_1275,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1275.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1275.txt,1aac59ffafde6ba5924cc0ef8463130be96cffab0e1ad5141f8cd987d0f952f8,False,2,cubit_val_sp1_1264,excluded_exact_duplicate_of_higher_priority_val,False
cubit_train_sp0_1276,train,SP0_1276,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1276.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1276.txt,956fe0bd2a02313c5e8c8a9c12bad6add612552ed70e777a8283a70099d7f310,True,2,cubit_train_sp0_1276,kept_exact_group_by_split_priority,False
cubit_train_sp0_1277,train,SP0_1277,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1277.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1277.txt,7702f9051938c532cc67acb927ce4b72c747361a709f50b75c620dd7792260ce,False,2,cubit_val_sp1_1266,excluded_exact_duplicate_of_higher_priority_val,False
cubit_train_sp0_1278,train,SP0_1278,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1278.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1278.txt,8dcd998fc90e1f7e6c666c85349590bd268e8c9447badffdede8640c23283d06,True,2,cubit_train_sp0_1278,kept_exact_group_by_split_priority,False
cubit_train_sp0_1279,train,SP0_1279,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1279.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1279.txt,31fdf1abb4a2ed308103bfcc18128710875f4ddd386f3310c4218e8427cb5f49,True,2,cubit_train_sp0_1279,kept_exact_group_by_split_priority,False
cubit_train_sp0_1280,train,SP0_1280,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1280.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1280.txt,ccabe4b26fcd68a6e3c75c347c361b788eeb3312d68b73be9ed38d9f4ab815d0,True,2,cubit_train_sp0_1280,kept_exact_group_by_split_priority,False
cubit_train_sp0_1281,train,SP0_1281,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1281.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1281.txt,570c8423c35160084d60005935ff4abc3acfb60dfc87059ac4b7e8c31a8b559b,True,1,cubit_train_sp0_1281,unique_sha256,False
cubit_train_sp0_1284,train,SP0_1284,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1284.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1284.txt,b71248b42595f0859afcdd57e2f010c5ed9dd7d59827ca48ae47154c08ba9d94,True,1,cubit_train_sp0_1284,unique_sha256,False
cubit_train_sp0_1285,train,SP0_1285,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1285.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1285.txt,2c4a32335b182e9d61fa695f8801117fec6fafa3c6085614a0e0461a19dfe129,True,1,cubit_train_sp0_1285,unique_sha256,False
cubit_train_sp0_1286,train,SP0_1286,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1286.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1286.txt,f6a6c2fa8131509253c4bb342ea8ac1976fa93ffa06c9ad536ea1ae0b48aa3a3,True,1,cubit_train_sp0_1286,unique_sha256,False
cubit_train_sp0_1287,train,SP0_1287,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1287.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1287.txt,e41b3b7e57ae13de65207f1583a67fb7099b62f425428880a210ca7623916dbc,True,1,cubit_train_sp0_1287,unique_sha256,False
cubit_train_sp0_1288,train,SP0_1288,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1288.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1288.txt,77db63c421ae9ff18ebed917dfcb8be283f4f8b2cdab1d917f9749830b7eb6b8,True,1,cubit_train_sp0_1288,unique_sha256,False
cubit_train_sp0_129,train,SP0_129,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_129.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_129.txt,c13b31b77f0f671c96520f15b48117b47129b959b7a2dba19fabe207eecf6c80,True,2,cubit_train_sp0_129,kept_exact_group_by_split_priority,False
cubit_train_sp0_1290,train,SP0_1290,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1290.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1290.txt,d1fae13c67adc6c9344e23d3171e26b26f2a0e1409be01c07aa73535caf285d4,True,1,cubit_train_sp0_1290,unique_sha256,False
cubit_train_sp0_1291,train,SP0_1291,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1291.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1291.txt,a5b672c686d14e1b7d774b89778366ab1f9c5734fbc88fc10ac0915f0cad9122,True,1,cubit_train_sp0_1291,unique_sha256,False
cubit_train_sp0_1292,train,SP0_1292,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1292.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1292.txt,965f88dfb7234ff337cbf3626e0cceaccfe5f9c36a5ee186eb66dcab34402419,True,1,cubit_train_sp0_1292,unique_sha256,False
cubit_train_sp0_1293,train,SP0_1293,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1293.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1293.txt,e23330f907d1732441af1b7c13a3c457e399fa3bd928b6027bc67f480e6e32fc,True,1,cubit_train_sp0_1293,unique_sha256,False
cubit_train_sp0_1294,train,SP0_1294,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1294.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1294.txt,a305c5478f9b6085d4ce3958f939aaf23de76aa4ed8c1368c92bb961a6e7dca2,True,1,cubit_train_sp0_1294,unique_sha256,False
cubit_train_sp0_1295,train,SP0_1295,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1295.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1295.txt,067e18ddb5fab9e267e9be99ecf43b6eb11b39bc5c2ef63a06317c934002710a,True,1,cubit_train_sp0_1295,unique_sha256,False
cubit_train_sp0_1296,train,SP0_1296,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1296.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1296.txt,b5651a51ea3cb7806f7282e2e1ad290b095356b1a6f1e1272316265377836cfa,True,1,cubit_train_sp0_1296,unique_sha256,False
cubit_train_sp0_1298,train,SP0_1298,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1298.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1298.txt,e2e536929f11973093c33a56d452c0fab7829004d659be0b114d6d2a89ae871b,True,1,cubit_train_sp0_1298,unique_sha256,False
cubit_train_sp0_1299,train,SP0_1299,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1299.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1299.txt,71db94ad12d90403c15cb4c0e99acac4a93ba150e0b9b8742513820d99304da7,True,1,cubit_train_sp0_1299,unique_sha256,False
cubit_train_sp0_13,train,SP0_13,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_13.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_13.txt,369ed76db4c035d6ad903f62be22ab6094827f81989a8c377c6c8081f5253fd4,True,1,cubit_train_sp0_13,unique_sha256,False
cubit_train_sp0_130,train,SP0_130,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_130.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_130.txt,31067a14ca0d98d00d057e7fbdbae36781ca4d0b210c5682b5dca9eef91c3538,True,2,cubit_train_sp0_130,kept_exact_group_by_split_priority,False
cubit_train_sp0_1300,train,SP0_1300,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1300.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1300.txt,c7fc8c1fb9ae4c8d09b3e3f6f91614e8b94e1466c2da26e05052fb8afcfa8f8d,True,1,cubit_train_sp0_1300,unique_sha256,False
cubit_train_sp0_1301,train,SP0_1301,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1301.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1301.txt,bb7463e5f662acdfe2df1e455824b35a1483241b63587d4e08efb619f7524cd6,True,1,cubit_train_sp0_1301,unique_sha256,False
cubit_train_sp0_1305,train,SP0_1305,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1305.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1305.txt,6a254aa43e148a4f6b938a622e8e853dc32c7a742e827faa801e8ca8d5cdfadb,True,2,cubit_train_sp0_1305,kept_exact_group_by_split_priority,False
cubit_train_sp0_1306,train,SP0_1306,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1306.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1306.txt,1e92bc0e319d21b644d1f3caf7c18c417b5cb5f52b14ea94fbf8b8be4effe099,True,2,cubit_train_sp0_1306,kept_exact_group_by_split_priority,False
cubit_train_sp0_1307,train,SP0_1307,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1307.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1307.txt,4204fec278c1a393439abfa188abaea95046b661ed44d71653e5b213d26f09df,True,2,cubit_train_sp0_1307,kept_exact_group_by_split_priority,False
cubit_train_sp0_1308,train,SP0_1308,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1308.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1308.txt,d1e35c99bd0710db33fa48e6e42618ceeaf8e9f4ea5b0f430031064cb086a8f1,True,2,cubit_train_sp0_1308,kept_exact_group_by_split_priority,False
cubit_train_sp0_1309,train,SP0_1309,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1309.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1309.txt,70b449a23074a7d2053b5e84a38e1f848e841b3be914b0284523d07c535da6de,False,2,cubit_val_sp1_1298,excluded_exact_duplicate_of_higher_priority_val,False
cubit_train_sp0_131,train,SP0_131,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_131.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_131.txt,b92b82f2486e2e097b6487b756b3fa4dddd7fef90923a68f29a3e0e4ef5da7ce,True,2,cubit_train_sp0_131,kept_exact_group_by_split_priority,False
cubit_train_sp0_1310,train,SP0_1310,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1310.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1310.txt,849b36fcbe40a524b6756568e9b8a16069b9135cd4e4ff3cb2112671806885e1,True,2,cubit_train_sp0_1310,kept_exact_group_by_split_priority,False
cubit_train_sp0_1311,train,SP0_1311,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1311.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1311.txt,9985dc428bebd401726e628091a5a95af09a2e191464e8c5e23d5abdc9353a12,True,2,cubit_train_sp0_1311,kept_exact_group_by_split_priority,False
cubit_train_sp0_1312,train,SP0_1312,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1312.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1312.txt,f7ca8e945f0281e56124cde26f857c8b8ab1615b7f6a3f6cb3de51587ece21d2,True,2,cubit_train_sp0_1312,kept_exact_group_by_split_priority,False
cubit_train_sp0_1313,train,SP0_1313,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1313.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1313.txt,e427f321a99d7d95f92594830d69ce30f29e2528c50838006c40d0546a3de8b7,True,2,cubit_train_sp0_1313,kept_exact_group_by_split_priority,False
cubit_train_sp0_1315,train,SP0_1315,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1315.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1315.txt,654a8fc6f2ffafe96815235f9471312f34c6431504eb863f8b0bed28fa45ff52,True,2,cubit_train_sp0_1315,kept_exact_group_by_split_priority,False
cubit_train_sp0_1316,train,SP0_1316,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1316.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1316.txt,ab9462b8c88ca650ad929959bbad1a94b03489971d8d90aa6ac2d69b20b9e1c0,True,1,cubit_train_sp0_1316,unique_sha256,False
cubit_train_sp0_1317,train,SP0_1317,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1317.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1317.txt,4735c3dda8dc98076a74df614b4f24cd4084c2ba1c17a5e26c716bf0740b841f,True,1,cubit_train_sp0_1317,unique_sha256,False
cubit_train_sp0_1318,train,SP0_1318,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1318.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1318.txt,107d57e63a4c814e848779b9bb54529196ada25eef413ed22a65df11433963a8,True,1,cubit_train_sp0_1318,unique_sha256,False
cubit_train_sp0_132,train,SP0_132,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_132.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_132.txt,0318383e10f079c96a47da3cdaf69e5b88a9324bb0ea9f19474afe1e3c1c2c21,True,2,cubit_train_sp0_132,kept_exact_group_by_split_priority,False
cubit_train_sp0_1320,train,SP0_1320,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1320.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1320.txt,a6903a6ae942b0773ebe1a14987b99fc028d1d05c68d9ca6c57b4fd4d2402002,True,1,cubit_train_sp0_1320,unique_sha256,False
cubit_train_sp0_1321,train,SP0_1321,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1321.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1321.txt,4d11c8654bd177babc460c691a9ab3a1a04230de30a98223724f6b4c29a2f322,True,1,cubit_train_sp0_1321,unique_sha256,False
cubit_train_sp0_1322,train,SP0_1322,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1322.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1322.txt,26d10eea4c30d77d8583a2f25da3efe6e2c8c59cee934e928dbcae003880c972,True,1,cubit_train_sp0_1322,unique_sha256,False
cubit_train_sp0_1323,train,SP0_1323,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1323.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1323.txt,5afe8fc87f045303da1b13d385caaa0d352bd803ef03199a6f677276473a0082,True,1,cubit_train_sp0_1323,unique_sha256,False
cubit_train_sp0_1325,train,SP0_1325,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1325.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1325.txt,bc22b3a1ce08326b6b0a6aca1ae308a55f7fd9a15c969742bdfd4cde5701b084,True,1,cubit_train_sp0_1325,unique_sha256,False
cubit_train_sp0_1327,train,SP0_1327,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1327.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1327.txt,70de2fe0395ed31d31b9846f289034344ae98df782b5f1fdcf6e91df265acbfc,True,1,cubit_train_sp0_1327,unique_sha256,False
cubit_train_sp0_1329,train,SP0_1329,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1329.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1329.txt,ef02377b37077f5bfba7647c1808dba84fd3f0aa9e0a0e6c5e2e2aca44b93281,True,1,cubit_train_sp0_1329,unique_sha256,False
cubit_train_sp0_1330,train,SP0_1330,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1330.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1330.txt,8a2976c42a3a28239c87a222993aa7e1b32acf27c4e6bf42b71453667c010f75,True,1,cubit_train_sp0_1330,unique_sha256,False
cubit_train_sp0_1331,train,SP0_1331,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1331.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1331.txt,50a033e0017f4861b01cfc1cd3dd4035e74b4768a5adf0193c2e6b302c083a91,True,1,cubit_train_sp0_1331,unique_sha256,False
cubit_train_sp0_1332,train,SP0_1332,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1332.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP0_1332.txt,87cea24396af39eda30c4ad41e77be850f280f26b684455e97c9458aea188cc3,True,1,cubit_train_sp0_1332,unique_sha256,False
