sample_id,source,image_path,annotation_path,image_bytes,annotation_bytes,image_sha256,annotation_sha256,width,height,image_format,image_mode,image_status,annotation_status,readable
dacl_0029,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0029.jpg,data/feasibility_v0/annotations/dacl/dacl_0029.json,2400739,24930,3b25fcf1fa4cd12038a73ff909b0e4bf67d94c427bf438ac71b40c62fcc292d9,79c85e799faff821c1ee7c15a914efc56fe6e7d31836cf945bac6c235f0bdb06,3920,2204,JPEG,RGB,reused_identical,reused_identical,True
dacl_0030,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0030.jpg,data/feasibility_v0/annotations/dacl/dacl_0030.json,120207,12076,f00cfdb7f217e9e64246c1c8f0898e8ce4374c29854d5714c1cb261272760d8a,09d76c845491c680bd41d2175be98220eb92b84fa48fc4f962ca9ccbc63a4c20,1024,768,JPEG,RGB,reused_identical,reused_identical,True
dacl_0031,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0031.jpg,data/feasibility_v0/annotations/dacl/dacl_0031.json,1164017,10867,a14e1d175710e244f330240b365f999cadf29fec8e0d3861eb6317b4e2137312,1c583b25c8f493b81d4905201ed7befde3dbf0d70e76bf310a23ae082071965d,4000,3000,JPEG,RGB,reused_identical,reused_identical,True
dacl_0032,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0032.jpg,data/feasibility_v0/annotations/dacl/dacl_0032.json,287582,9109,82aa821fa6c76fa0f261fcb802cc79c740faa806894b5b02bc24368f67d73d59,1c068e380b6928aa0e8578917acdda09d03a175822dc8cfc40804dd106f486d6,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
dacl_0033,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0033.jpg,data/feasibility_v0/annotations/dacl/dacl_0033.json,68577,6168,a9a07a3922fe3ad5a886dd76556a8491988435f200ae495a52af25f64b65c6ae,cf10666613f5e1b0667bae9464513bfac48fece01f4c6eaf01fb5e2c594ca78f,960,720,JPEG,RGB,reused_identical,reused_identical,True
dacl_0034,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0034.jpg,data/feasibility_v0/annotations/dacl/dacl_0034.json,81861,6332,25bc6371b7de5b0e401242b040e4ade8284bbd6cb4ceeae97db5abea1bc241c0,e3a4f674c2355fa277e99c9da4bad40505cc4d5a2941f098f886a46f04143a04,1024,768,JPEG,RGB,reused_identical,reused_identical,True
dacl_0035,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0035.jpg,data/feasibility_v0/annotations/dacl/dacl_0035.json,169793,6644,902adf06bcb7f34408eba5854ed59bacfbca83f4331bb48e3035205ae0ef27b1,6646e5f61eeb991eedda94b852d8a2b65df223c7a81c30783f8f07c435ad6db3,1280,960,JPEG,RGB,reused_identical,reused_identical,True
dacl_0036,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0036.jpg,data/feasibility_v0/annotations/dacl/dacl_0036.json,43275,3194,6652cbb031e423d781668c2e95db873a8a162a68aa591ffbaab062eefc3f1299,8e4bb8521f04c8cb34c283d1297f3085c13accf6f0de2d8510b3d7635fe23db8,778,583,JPEG,RGB,reused_identical,reused_identical,True
dacl_0037,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0037.jpg,data/feasibility_v0/annotations/dacl/dacl_0037.json,123970,6531,b075e76d532a356a3a7e759f404844afe7fa20474bce8a870083b80e8af1478a,bc33e0e0a223f263feabd3b31b839711edc2b4a7a05176e3346e589c19c65046,1416,945,JPEG,RGB,reused_identical,reused_identical,True
dacl_0038,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0038.jpg,data/feasibility_v0/annotations/dacl/dacl_0038.json,342297,2694,34ea49a2c09704826148a0e600ade547e7e5d4c5ef919211b88501131e2d3c49,30b709ba6c9e6ad2a2de00d60c2f7fffad38c74c951a03214697523e180dc05b,2560,1920,JPEG,RGB,reused_identical,reused_identical,True
dacl_0039,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0039.jpg,data/feasibility_v0/annotations/dacl/dacl_0039.json,410750,4672,e899195b3e9a36d7518510aaea796715e5a94eb882193ccdfe90158f011f4813,4ca31e324085f1b9bc774ca9afc6ed8fae6770950333e1baef0e88cf509b60fa,1920,1280,JPEG,RGB,reused_identical,reused_identical,True
dacl_0040,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0040.jpg,data/feasibility_v0/annotations/dacl/dacl_0040.json,123114,3975,fde125b9ef9af7848e3a5bbfc2476bfd23ee8b69bbdeb44f6ea0c37c8d63aab7,da2ba4cd20e2edd05d18c547d66a1941ea8e493f9c4f0e2362d20d4c6af628af,1067,800,JPEG,RGB,reused_identical,reused_identical,True
dacl_0041,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0041.jpg,data/feasibility_v0/annotations/dacl/dacl_0041.json,649046,8915,007ed0957b27b9bd87dc667104846080808a30b1faf668192eb7624a795e344b,c8048401f88407736da1d1d62b09e859b2c6ed537222c1a3b612adbbef939a1f,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
dacl_0042,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0042.jpg,data/feasibility_v0/annotations/dacl/dacl_0042.json,131258,8267,40aadcde72f2280d0614ea68d1c525be7aba8ae38153201e446f932c470bb219,eecb3c12da32a92ea0c67fbdfa23ff5bbf6b395eafd050c375c6e79061e45dd3,1280,1024,JPEG,RGB,reused_identical,reused_identical,True
dacl_0043,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0043.jpg,data/feasibility_v0/annotations/dacl/dacl_0043.json,128124,4627,78e5722549a4e27a994b4038dd2e3559ac913cbe723c8abfb72c1b8d8a32ef7d,5a5dbadaa2f9117b46106fe806d6e1ee9403ad3ac959ecffd9bff92aac0bc7b6,1280,960,JPEG,RGB,reused_identical,reused_identical,True
dacl_0044,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0044.jpg,data/feasibility_v0/annotations/dacl/dacl_0044.json,1030233,10056,da13762576ed7d4b6926fb89bc7f3ea9c98a74d2e4935c36c81647eed0b3c9cf,3c7e6ad3b5c8916c2af6c5599fc005c7fb6ff12631f19cea12c2080a66131984,3024,4032,JPEG,RGB,reused_identical,reused_identical,True
dacl_0045,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0045.jpg,data/feasibility_v0/annotations/dacl/dacl_0045.json,674063,7860,b19cc30ca53334339cfb5ded4d28a27697c7fae877ceac61232de278c94aa47e,48ddcba456ebbc275ef8856ef54ec1b1e465be41d2c3bbf0c1c836c7de87a48d,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
dacl_0046,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0046.jpg,data/feasibility_v0/annotations/dacl/dacl_0046.json,146198,4043,781076ae89386cfdb81c207469dd68a4ce9ae84eebcd2c7107144bba22ce06d1,977dcead30ea25170f3846dd5f8613541cf1e5be37b83f91fe1f6dc8e1ed2d6d,1280,960,JPEG,RGB,reused_identical,reused_identical,True
dacl_0047,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0047.jpg,data/feasibility_v0/annotations/dacl/dacl_0047.json,47767,6132,f00887af16a9a33a9e8d565e234777b2b5474ab4f211a73375fb41b57d5f639e,aeb357c1d49b6323c3f29875ff7340493a044a4f670b39c57f5c1ea0b2e1e021,640,480,JPEG,RGB,reused_identical,reused_identical,True
dacl_0048,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0048.jpg,data/feasibility_v0/annotations/dacl/dacl_0048.json,2509844,3692,d2f9fe91fc1856f207bac7b7e5e03475d6a1fc5bf1cbf28df2e00ee1d8dcb38d,3f901b9c46eebcf22bfeca879a647cfabde2fc1aa9011a5651b93fd177d5a758,2580,3287,JPEG,RGB,reused_identical,reused_identical,True
dacl_0049,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0049.jpg,data/feasibility_v0/annotations/dacl/dacl_0049.json,144538,4231,130194329cad5b54079d9fd182d8b657c2c5f9cea95cc3ee459b9256592dcb9b,0a699235ad26427429b46233b44db51f82daaf9a2091ccf635dbdaf76379ef11,1024,768,JPEG,RGB,reused_identical,reused_identical,True
dacl_0050,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0050.jpg,data/feasibility_v0/annotations/dacl/dacl_0050.json,1621483,2223,39374fd2e65d91cd393d4dfaeb6f85d06ceaf79cf03139ed130d0b6b894e529e,7d725372314aa3805e187792bc7cf52dfb8d9d61e61feb64f61b7a8c110dfcce,3024,4032,JPEG,RGB,reused_identical,reused_identical,True
dacl_0051,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0051.jpg,data/feasibility_v0/annotations/dacl/dacl_0051.json,1450886,7679,4b52196bddd37b22803fc10e2653c79eeeec5916ff05381e7e8a65e5896b8af5,80b71f6314bf54d61aa0715d524b48402545a836968683815c503530383af1a1,3024,4032,JPEG,RGB,reused_identical,reused_identical,True
dacl_0052,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0052.jpg,data/feasibility_v0/annotations/dacl/dacl_0052.json,321667,24302,06e3fb30a3811f11d6cbacacde33e485c2aa0e8fca9fe013d48841abf425d410,d46b9aafb0a3adbc223ca5cb4ac5cccd576900c5df393faa2bbfc9b3c6ab7583,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
dacl_0053,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0053.jpg,data/feasibility_v0/annotations/dacl/dacl_0053.json,970401,3662,1bbc021a1e7fb42f2c8a371e50e659bb12a3268350d7e1a4a5aceb1f55beb96d,1ccfd6a874c7b15971a655c1a0a23a6a2aab595ba312b4fb2eb65ca54b988a1a,4000,3000,JPEG,RGB,reused_identical,reused_identical,True
dacl_0054,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0054.jpg,data/feasibility_v0/annotations/dacl/dacl_0054.json,501494,3013,847e82f79300a34ac6f20fa60f50e047b50ff5b475253c1a5617cf7c8ae12282,b18a06bcad897684910a6235fda331f9ee88e301d6b2a1946f88ad6a3235d0c4,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
dacl_0055,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0055.jpg,data/feasibility_v0/annotations/dacl/dacl_0055.json,462387,17301,40781d2804f8f33613123cfb5036bb372e28b69f3b380a2e6084acfce4702375,46459fa0edfbea570ddcd2f4088c072d6f6f97fccace5b6540da586df48c4693,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
dacl_0056,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0056.jpg,data/feasibility_v0/annotations/dacl/dacl_0056.json,653523,4640,978e99b9fe3e3a471cc8afc983375c697854406ea8c3f6db6a8bd09fad48a025,e8f2c6aa7af976ded44610c1142e357e74380e59f9ff510abe43af9dcaad4f89,3888,2592,JPEG,RGB,reused_identical,reused_identical,True
dacl_0057,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0057.jpg,data/feasibility_v0/annotations/dacl/dacl_0057.json,125656,4263,3723dd81562419e840b92afe819674168264956207ae429e3020c3a5ca025e0a,060e65a66b972134f727d5b5431dc782e38917838ee5bf18456ea86e8ead9b7a,1280,960,JPEG,RGB,reused_identical,reused_identical,True
dacl_0058,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0058.jpg,data/feasibility_v0/annotations/dacl/dacl_0058.json,183227,5897,1c77b54d1bb5d897637c875e8adfbe1589e84fc1f980044a935ed1f8d6500bd2,fc0759c1860dbdee06b4c1d7497ea8092eca4458e2e982023da4cf58e41adc07,1152,864,JPEG,RGB,reused_identical,reused_identical,True
dacl_0059,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0059.jpg,data/feasibility_v0/annotations/dacl/dacl_0059.json,114334,6089,a57a13a1f8caa8a2cd479c80fa05ba7ef7a1fdb09f7bdea47316c8fb208b6efb,37a3fadb48eeb5a70264dc7516abc11bb9206c5b1c4d047f649848a0806aab04,1024,768,JPEG,RGB,reused_identical,reused_identical,True
dacl_0060,DACL10K-v2-devphase,data/feasibility_v0/images/dacl/dacl_0060.jpg,data/feasibility_v0/annotations/dacl/dacl_0060.json,591320,3512,da4fee60ceffff07e3c6dc1fc951c2f1eb0cdb516f605023d22e1bf9492ad71c,61a5429985be7618a03cc6e02c9f2bc36fb7ebef9435dee3742dcc0f20e25d3b,1920,1440,JPEG,RGB,reused_identical,reused_identical,True
s2ds_0001,S2DS,data/feasibility_v0/images/s2ds/s2ds_0001.png,data/feasibility_v0/annotations/s2ds/s2ds_0001.png,1412263,8683,5e0131ab2529cc7cc73fe86a5a29d37ee72c3ff09979af16fc9fc3a323ae3126,e42beb9904d171f7f83404cc2961930e76d5378a0d3ca40f3a8fce60447388be,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0002,S2DS,data/feasibility_v0/images/s2ds/s2ds_0002.png,data/feasibility_v0/annotations/s2ds/s2ds_0002.png,1438066,8315,23390864bb527dbf3282624a5ecb09727fef32fe73d3b12cb577d45994013167,358ea3b72708c548c3fcc496ccf1a1e409ddd8cf200e046272a96fe24c2aec9b,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0003,S2DS,data/feasibility_v0/images/s2ds/s2ds_0003.png,data/feasibility_v0/annotations/s2ds/s2ds_0003.png,1766985,7389,1b5e827abbbfd8917fc7c7c8fa72da5d9b2ec6401f254eccdf3856709f43d43b,46abe086a02cd190b52f5c63d24a5cb075518cb94c029c5ae8a53be7c4a409e9,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0004,S2DS,data/feasibility_v0/images/s2ds/s2ds_0004.png,data/feasibility_v0/annotations/s2ds/s2ds_0004.png,1816628,7162,dd16f901d384484412778b45effa87a37428e7e28ed7f85a61da52c7c7bd418a,0174470efc1b5b8fc5a0e9022d19627ce9eff5d5a44a0c0f9380942abd20f295,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0005,S2DS,data/feasibility_v0/images/s2ds/s2ds_0005.png,data/feasibility_v0/annotations/s2ds/s2ds_0005.png,1910032,10540,03c149715204aa60b9a262d551a794752eba5ba102405e9681bb6bcbcadc2c24,8c192d1a09b885bde5bbff15ed3bf5331c8e4fa609d22b9f601209b1b66ece7e,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0006,S2DS,data/feasibility_v0/images/s2ds/s2ds_0006.png,data/feasibility_v0/annotations/s2ds/s2ds_0006.png,1535937,8147,d56f0fac592f78a320aae8da42b07c2ac69535bd7a187b2823aa474d2ea43212,23459649d3d2b4e9c44979f5ba38e5def87ecf600f73190ddc788be73409642e,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0007,S2DS,data/feasibility_v0/images/s2ds/s2ds_0007.png,data/feasibility_v0/annotations/s2ds/s2ds_0007.png,1372449,6772,03993e7f597534b8c5aa9d8ec4e81300c37ce75ac27e5b137fd3e33309acfe5c,c2cd7ce53c8eabbab72386b61a204fba06b1c1088bc09b8e9b1a8ee73c1eec6f,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0008,S2DS,data/feasibility_v0/images/s2ds/s2ds_0008.png,data/feasibility_v0/annotations/s2ds/s2ds_0008.png,1834366,9153,c51ac2825d3a653d5124aad5efccc4f38faaf4083a139709d2350dd8398fb933,93da3c9fd8ae35af2188d3073513c4dfb992fdc0f6bd97e9b9b90dea14f381c9,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0009,S2DS,data/feasibility_v0/images/s2ds/s2ds_0009.png,data/feasibility_v0/annotations/s2ds/s2ds_0009.png,1665141,8350,e10847957cd015edbf3d1de27c7289da82052b3c67e116d68a6ad9a45d04fc86,deeaf6ed20c0e1e6248a46b050200ce1c9c2b7393663cd119318961829643872,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0010,S2DS,data/feasibility_v0/images/s2ds/s2ds_0010.png,data/feasibility_v0/annotations/s2ds/s2ds_0010.png,1780782,10363,0dd3366d31fe96f7702a3142c78739c551be662cceb860d79d872898f0505dbe,3e23cd3f77871938ebec8f4e67915e166ecd274795946218522b820b81962399,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0011,S2DS,data/feasibility_v0/images/s2ds/s2ds_0011.png,data/feasibility_v0/annotations/s2ds/s2ds_0011.png,1334298,6885,3fd5f4a12c3e328c7dc285ead3d083c6733c7604a484d8535d36ce569b340e95,5fac57f10b2edd646bbb3213eefac0e12f47b93d7d928b28b79726f632577734,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0012,S2DS,data/feasibility_v0/images/s2ds/s2ds_0012.png,data/feasibility_v0/annotations/s2ds/s2ds_0012.png,1561522,8068,b17490fb03e12ccd736afe7323e3fefdc34865e49de7f968672b9b02426fac83,089ac25a876db950ee386f44bbaa6336b48d709a11aa3a84c310c411f7befe78,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0013,S2DS,data/feasibility_v0/images/s2ds/s2ds_0013.png,data/feasibility_v0/annotations/s2ds/s2ds_0013.png,1574313,7887,6f770db64f358f59f270c452502a3b31c2bc8c2caeb29f105da2daf8d1fd346d,165f5c9182db9d4dc534c9ba3abe0d4263afa27af2e9635f6f6a6b54be961264,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0014,S2DS,data/feasibility_v0/images/s2ds/s2ds_0014.png,data/feasibility_v0/annotations/s2ds/s2ds_0014.png,1704086,10772,d0579e1f1d8df3258322cc4fcf2fa6ce3cd66c64d5ebb12c8831653671f16752,ab769adf6ef72f129eb6d9acae66ccec646eda5ea5355057255fba62254bfce8,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0015,S2DS,data/feasibility_v0/images/s2ds/s2ds_0015.png,data/feasibility_v0/annotations/s2ds/s2ds_0015.png,1565900,13074,23ea449485b5156af21511eea147b44c872ac8f3b74a74980630a74786a4b1a6,d33433eb6f8cca2c9c2a615904daa8e2d26d1e047bc80441bfd4e94a92b5d1ab,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0016,S2DS,data/feasibility_v0/images/s2ds/s2ds_0016.png,data/feasibility_v0/annotations/s2ds/s2ds_0016.png,1879952,8829,443ed7fe63abc5d50b4416397584c16b8696542825bc01f1ac089bb7c14a0916,d5dfadd7556ec19c1394c6da24ab760071ddb7d768fba2de01fe0714ebfab502,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0017,S2DS,data/feasibility_v0/images/s2ds/s2ds_0017.png,data/feasibility_v0/annotations/s2ds/s2ds_0017.png,2112825,8661,d8da92c1e50eae972bc08efc46c5f0b3b725c74185a71a60f825bc9c6da8eb36,0ce0b52b7ffea393e1d64fc284a89c56c29f58c15b2704be7d7ffccad195fd90,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0018,S2DS,data/feasibility_v0/images/s2ds/s2ds_0018.png,data/feasibility_v0/annotations/s2ds/s2ds_0018.png,1842267,8699,bf4caeaa0be2e507cc2a0799df638ec3293761fd8cbc34504167701cd3e28ac7,bba1921b70c7624920a98b450d0442c8848fba78eb76c063689e3edf2acaebe2,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0019,S2DS,data/feasibility_v0/images/s2ds/s2ds_0019.png,data/feasibility_v0/annotations/s2ds/s2ds_0019.png,1553289,8703,e19b9a7395745c1ef26c5fad535c20f2692db293bd28923afc54a30f7ec491dd,fa372e7375baac938026a24ab3a52a9ab31721294618c45d998538528b237cf4,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0020,S2DS,data/feasibility_v0/images/s2ds/s2ds_0020.png,data/feasibility_v0/annotations/s2ds/s2ds_0020.png,2019162,6875,c5bb6c8579ba71196722b2ffec9241d03d5a86544df29ea0623a9800fcf00756,a3f545b17979420e4740165cd9994e09c2e3b0d33c0ff10902a7a233562a9ef0,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0021,S2DS,data/feasibility_v0/images/s2ds/s2ds_0021.png,data/feasibility_v0/annotations/s2ds/s2ds_0021.png,1517946,7546,cdc828247d9f1df12e09453f161b1724529aaf3a0a7c4f8405458a1b5f558c25,97d8795cf813634463506848136d1742fd48106c688f467110da1f7af305748b,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0022,S2DS,data/feasibility_v0/images/s2ds/s2ds_0022.png,data/feasibility_v0/annotations/s2ds/s2ds_0022.png,1840646,6414,2c95fe6f7e05028b0d59ff01cf43ab04b60603ca72e2c6e9408d9cb0ad6fc8ec,ab0706d386294c052f321f4a08bf182026ca8a0932afe6150e29eaf4cdff3e99,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0023,S2DS,data/feasibility_v0/images/s2ds/s2ds_0023.png,data/feasibility_v0/annotations/s2ds/s2ds_0023.png,1636930,6541,c33cb5e07841f078cc46f97328429ae0536c9003dd1b5031879af107dc888ea6,788451cf8dde3ea2e3fc69c37403ac2ac8076fab0fca9c0bdec63e5074e6c4c3,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0024,S2DS,data/feasibility_v0/images/s2ds/s2ds_0024.png,data/feasibility_v0/annotations/s2ds/s2ds_0024.png,1658906,6727,9e67899ab872a7aeeb38eae60eba5916c0658b0243a1abe9a5656ea947597d9a,bee187bd0cc9ccfe899cb488a2ec0856c5eda012dcdfacfd36322d71de2ee80d,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0025,S2DS,data/feasibility_v0/images/s2ds/s2ds_0025.png,data/feasibility_v0/annotations/s2ds/s2ds_0025.png,1594447,7556,33916528481ad089da77cad6a2a50821bee2eb25360e0b48be92b7a01879aca1,b486cd403cab65fbaa3b0fb2229b0f8b6144fed7e8987d70f5a984b7589f96dc,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0026,S2DS,data/feasibility_v0/images/s2ds/s2ds_0026.png,data/feasibility_v0/annotations/s2ds/s2ds_0026.png,1917459,15085,9082fe6f2b3e1b8d618ce63d657d152cde0f91364728bd85e75fbe9bf529b015,65ff527fb492aae5de205d946b786a3b8db9e0f73ed2b31531d3e6f4f1c623f8,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0027,S2DS,data/feasibility_v0/images/s2ds/s2ds_0027.png,data/feasibility_v0/annotations/s2ds/s2ds_0027.png,1783177,8239,50d7a3845e12fa67a9170f8e1a6debf7a88552a1c8d47a217148fee5ab70037f,6ce721226d566d7e5c7626e7e47b2b8f1d77567ddad3b77b0db34c3417908d22,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0028,S2DS,data/feasibility_v0/images/s2ds/s2ds_0028.png,data/feasibility_v0/annotations/s2ds/s2ds_0028.png,1976843,13206,b62bb4318917437c45ee83229773d3a8211da0810b7f66d60705311587a4e498,4b9645dfecf6f0ab6ea364a8badea356265048666209304d9a3819726903b073,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0029,S2DS,data/feasibility_v0/images/s2ds/s2ds_0029.png,data/feasibility_v0/annotations/s2ds/s2ds_0029.png,1927460,12592,055c4e9c9a5eef53e7981a35258dcec673c8e30f4ad189905fdcdd52352c80f9,23c79e4ef196f77c43c3301b8489096b449a6e6206d04ea47f0adfa6a14cb0a1,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0030,S2DS,data/feasibility_v0/images/s2ds/s2ds_0030.png,data/feasibility_v0/annotations/s2ds/s2ds_0030.png,1675493,8477,2276fe50d707032c16937e6f3543d8b0456e9f48a6be101b0f82f6004c7d293a,6dd53b673d941a05573132da274a058572741c594208848e027f88f64f96739e,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0031,S2DS,data/feasibility_v0/images/s2ds/s2ds_0031.png,data/feasibility_v0/annotations/s2ds/s2ds_0031.png,1648346,9986,805091e167d80aa8f3656f2c6d519169ec8a6b9c121617d3908839c68da705fa,f7cf90db76403ae28c473bca5b3dfb240d5a17f523a09d281c79b155451137db,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0032,S2DS,data/feasibility_v0/images/s2ds/s2ds_0032.png,data/feasibility_v0/annotations/s2ds/s2ds_0032.png,1748272,8426,e67a0406bad6733f10303700c0876b99dd70bc20ca99f887465fd6c87b235a05,fd6718650c08097b17b7ff7dbc11721370b1f11c6fe77dd1937b86bd8935780c,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0033,S2DS,data/feasibility_v0/images/s2ds/s2ds_0033.png,data/feasibility_v0/annotations/s2ds/s2ds_0033.png,1341693,10158,15d93e40cee280c0f5f1a14352eb2e11324821c4e8c94e2f066624829db140c9,8c075daf9ca0de2d3975819206add736bf9d55ef6016799e814f73bd03fa71ed,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0034,S2DS,data/feasibility_v0/images/s2ds/s2ds_0034.png,data/feasibility_v0/annotations/s2ds/s2ds_0034.png,1550184,7666,1fedc089a5a4ac2097b67bfb4a44f415206b5abe5f4a8cdb5b28a1863abae50b,a5687e25cea6ca5ab1f418bce87a7eb8dafb8b6d10b54ce8a5a3b3ee13e56770,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0035,S2DS,data/feasibility_v0/images/s2ds/s2ds_0035.png,data/feasibility_v0/annotations/s2ds/s2ds_0035.png,1603285,8358,81458fab7b3c84a6777880f211ff215f2e9f4eadab91b7b1f93bec8250312a83,df05d9b28b5f7dae191acf4234004d7fc89f0d0c0a2e5219acac16898d44d26c,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0036,S2DS,data/feasibility_v0/images/s2ds/s2ds_0036.png,data/feasibility_v0/annotations/s2ds/s2ds_0036.png,1566043,9014,13c233f5efdda7ce95694f6b5850315a3d32fa81389842745e7d245378657840,61f71dd0d9294c6271184796f150f71caefaff4a43f1a9ec940ed273b7e16d18,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0037,S2DS,data/feasibility_v0/images/s2ds/s2ds_0037.png,data/feasibility_v0/annotations/s2ds/s2ds_0037.png,1859595,10842,ad86adcf148ab6dcda7cf174a7ad2f7308ab798f1c5ecc899197ab19f5643425,f5f0aa75c31ae33a085f4b2f020073e3ad3e51df023b44416ac1d433bdf823cd,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0038,S2DS,data/feasibility_v0/images/s2ds/s2ds_0038.png,data/feasibility_v0/annotations/s2ds/s2ds_0038.png,2239407,7960,15c87424f22f67753af436a9025a096fee0846e48600f49bbd038f6c930906b2,cbd3885b49776025595aa31dcffbb2296a7ea9cdf3d3dc862e9530a4040f4752,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0039,S2DS,data/feasibility_v0/images/s2ds/s2ds_0039.png,data/feasibility_v0/annotations/s2ds/s2ds_0039.png,1657655,13961,1640aadfa6faa7749c7291022f1fe8cca311428817c4655cfafe00a1e9d553ba,bbb1548542e0487b27712cd8804f5ddc174f44558d19f74ca43358257d56cea5,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0040,S2DS,data/feasibility_v0/images/s2ds/s2ds_0040.png,data/feasibility_v0/annotations/s2ds/s2ds_0040.png,1398701,7650,8c1e5931afbc256bc9bf960a8666d4b8eae06587959cc452df63f40d669f5db6,c1af238197d728314f23b96db88c2e49f341e0c19551758e238df9d82dd5ffe4,1024,1024,PNG,RGB,reused_identical,reused_identical,True
