record_id,split,image_archive,image_member,source_image_id,width,height,encoded_size_bytes,sha256,phash64
cubit_train_sp0_1890,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1890.JPG,SP0_1890,4800,3200,3110315,f6ccec6c63ef8d9cf6c73d1288a885be8f4778e8171213f60b20364c43920ef3,384fd594958f2a2a
cubit_train_sp0_1892,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1892.JPG,SP0_1892,4800,3200,2776013,9bf1b4feda019642e06bd0c8f427ba4e46ffa67e2d7332d1b9ba2ed30101766e,655a32268933baba
cubit_train_sp0_1894,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1894.JPG,SP0_1894,4800,3200,2812685,03e1f7a4f5eb26ae96a34d1de9ae73a2f1306ed2cd6df9626dc814ac3f59f9fe,64481b22acb9abbd
cubit_train_sp0_1895,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1895.JPG,SP0_1895,4800,3200,2838809,1d1e9dac229fe1e5cbb0c6e86d85e1c762f77e83e8c78b73e1da5df7f63975d0,644d1933a4b8ad9d
cubit_train_sp0_1896,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1896.JPG,SP0_1896,4800,3200,2862397,3c2774714ad3256e3f14d6d1d60ca5a4691213506624937626f53ed7b8f90fd4,764c8931a6bc9595
cubit_train_sp0_1898,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1898.JPG,SP0_1898,4800,3200,2690656,e899bf68a8ea378e3143fb71bc333efa35497070d8f8b3913a3df32a30016cb2,6d5b966449227696
cubit_train_sp0_1899,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1899.JPG,SP0_1899,4800,3200,2708257,ef2aaa8746068c1bc063c69bb266822f040283e9d284461be37d3a9376a623e1,655ad2666c2b3296
cubit_train_sp0_19,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_19.JPG,SP0_19,4800,3200,4037960,1ed526de6dc86fad113f014278b0cb53a7a68f1a9674787bf80a57102d2ebaba,66241319f8f3e4c6
cubit_train_sp0_1901,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1901.JPG,SP0_1901,4800,3200,2747809,b57034b4bf06406664031b56e4753521b77d21492e9edf003d4c363befc54039,6448db3326293bab
cubit_train_sp0_1902,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1902.JPG,SP0_1902,4800,3200,2776109,ffa004501f51d662daf9d64e181c52752702c04152e5205084e2f356da8983e2,624ec93326a8b9ab
cubit_train_sp0_1903,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1903.JPG,SP0_1903,4800,3200,2801492,3ec32edad158239329faafb564e180de5b010c23502104726c0e17b100ebd166,726ec93923a8a9a9
cubit_train_sp0_1904,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1904.JPG,SP0_1904,4800,3200,2831754,578326d3026db31cc7b40b17d9e44c6f107dfb3a49b52f02858db4d6e89bbad6,7066cc38a3aabd85
cubit_train_sp0_1907,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1907.JPG,SP0_1907,4800,3200,2652190,c174ee6932a24dd97c5cdff9f22fa48c8e1c33704da629f97e4c1f3efb8a5e6c,654dda72644d7544
cubit_train_sp0_1909,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1909.JPG,SP0_1909,4800,3200,2699502,9aea2e81b90be99dd098aabb9c8e4d0bff31f2742a35dda555bbd03fc132564c,664ec93966463aaa
cubit_train_sp0_191,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_191.JPG,SP0_191,4800,3200,3314695,4ae2dc21d0dbaf5956c711dead85179c91d1aa831cd71b2af9d0c14b0be3d052,30307cfce4e1e1c9
cubit_train_sp0_1910,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1910.JPG,SP0_1910,4800,3200,2725890,271ef66999066ff34072e2102e760400f4a611b47bec35dabab71ed1fe942ef2,7246cd3973622aaa
cubit_train_sp0_1911,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1911.JPG,SP0_1911,4800,3200,2757590,90f136001ebfa3a8c0f181d3e5253e8727a9f808ff5403cf5af53035cd54e170,7363cc3833e22aa9
cubit_train_sp0_1912,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1912.JPG,SP0_1912,4800,3200,2574223,d8d974f93fd5adaa8eff791eaa2b006514346d9a4fcaae944cf746dd36acea16,694b927664c90b6b
cubit_train_sp0_1914,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1914.JPG,SP0_1914,4800,3200,2590452,d70fee6a8e525883e9067b80a2b67f885f743ac182a759b9bb3a4790fe081a88,654dd853724c4d65
cubit_train_sp0_1915,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1915.JPG,SP0_1915,4800,3200,2604345,c805af8093b5aba438fa91ed0f37c22e6874acddc022b6d90c4a97e387be1fdc,644cc95b73c64574
cubit_train_sp0_1916,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1916.JPG,SP0_1916,4800,3200,2631225,e2a20f614630561d240bf290e9a7fd7b5162e2c66082e972e755cc4ffc7bf56c,7644cd5933475474
cubit_train_sp0_1917,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1917.JPG,SP0_1917,4800,3200,2657735,f67c091d9f91d34e825d4e33c41aa6d2a4ddc85cb008c0a335a839d521d293d7,7266cd593147466a
cubit_train_sp0_1918,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1918.JPG,SP0_1918,4800,3200,2690332,245c26428f84d6e09fb579f367012d9b094aea34fe4de477e47a6a345fa0bb4d,7366cc5c3963622a
cubit_train_sp0_1919,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1919.JPG,SP0_1919,4800,3200,2545882,94c1d3b6c19e1a4cc01ddd76bbcce2e6e7db94ce825fa0c289e29bc5e6bbf18f,6d4b9a9636cc9823
cubit_train_sp0_192,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_192.JPG,SP0_192,4800,3200,2475467,fa7b5ac7f0d637c23c1597227362bb83a9f091b75995ca4bdb892cd44e993e7a,66db91242b7bc494
cubit_train_sp0_1920,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1920.JPG,SP0_1920,4800,3200,2539467,0822019765763a5b505e058e066fe3222e5015911077108b201bdac59eee8d13,6549da9236e68e23
cubit_train_sp0_1921,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1921.JPG,SP0_1921,4800,3200,2543763,70d7c550cae30722d4ef55ca6f8f81515d03a459e267aa40ed0ed5d8fabaddaa,654dd8db32668e21
cubit_train_sp0_1923,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1923.JPG,SP0_1923,4800,3200,2574918,eac3bf808f5a36e3892c051afcde740803f2e7eefa3ef0737d790aec22962003,7464cdd93963c514
cubit_train_sp0_1924,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1924.JPG,SP0_1924,4800,3200,2597535,f64fa9e4b6dc06bc6cd0d86f801cfcac4b683d2f9bb17a7f63a2b681ec42b28e,7266cdcd1951c554
cubit_train_sp0_1925,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_1925.JPG,SP0_1925,4800,3200,2626423,b0592965a8976a087311a09e631457b75ef53c77b7cbcaf37150cf5fcd1e6458,7367c6cc1c51c03e
cubit_train_sp0_194,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_194.JPG,SP0_194,4800,3200,2523215,af6f16f377e96cfbb6f50a40ab11e3fff00f156a634b1c59cdf0e8fd277a56af,77d998a62d69c282
cubit_train_sp0_195,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_195.JPG,SP0_195,4800,3200,2552508,b91a41811d616a140750eae36e47af0cd3c0c20e519eaeac3e4ea8b64cb1a38e,75cc8ab32c6cc3c2
cubit_train_sp0_196,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_196.JPG,SP0_196,4800,3200,2582960,28a8882e30adfbb77930407b559deca752c0bd720f26964c548c6c389ade166e,75c58ab22e6c69c1
cubit_train_sp0_198,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_198.JPG,SP0_198,4800,3200,2657137,8e1656cbc094c534f375202d953b1795672449fd84dffc1aced0c74a2cc85a60,74c7c9b8326e68c1
cubit_train_sp0_199,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_199.JPG,SP0_199,4800,3200,2649727,31c5066be39ae9c05552cf2bb7b1938f0a161f29d47fbc7b557fe943bcf22839,66db91842c3b7bc0
cubit_train_sp0_2,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_2.JPG,SP0_2,4800,3200,4403560,8348ba44aa33d9ff67af2b10932e262206ec42f2a06960b02c8ef2514722edf4,482f36dace890937
cubit_train_sp0_20,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_20.JPG,SP0_20,4800,3200,3975116,35b7f2f2ef98b06d2a66a5eb4d2bbef79ff45ad77fbf992cf6e945ad367bbd3b,62361118f8f1e5c7
cubit_train_sp0_200,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_200.JPG,SP0_200,4800,3200,2669399,304bd89c9d08cafa6d907638abe06b8ea288e2c2ac63b85800b53dcc907c0652,72db998624396bc2
cubit_train_sp0_201,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_201.JPG,SP0_201,4800,3200,2695037,52cb55785a15d48bf1e156ab7f75f85322c9721d86c2a6276894c40b78a79dd1,73d9d882252d6bc2
cubit_train_sp0_202,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_202.JPG,SP0_202,4800,3200,2724609,944cf789f0d0bfd44f925779c22c07dc4b0421acc20017d414ca045ece429912,71cdcc92362c69e2
cubit_train_sp0_203,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_203.JPG,SP0_203,4800,3200,2755260,1d70e4f876574b33bdc2f6c5c4bdea34e52e05b82fe8ee2efc907a400bd79a88,75c5ce92322e6c68
cubit_train_sp0_205,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_205.JPG,SP0_205,4800,3200,2831821,8a3ee1ee73622f8beaeb55590caa3ac66e3e174e01b6e24720b9750a284cf73d,74d6c598b8266e68
cubit_train_sp0_206,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_206.JPG,SP0_206,4800,3200,2825476,f9d09ac1673e54a951748c65eab7ab040e1ec6425689ecec3f11c65a2ae1c6b5,64dbd194a4293b6a
cubit_train_sp0_209,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_209.JPG,SP0_209,4800,3200,2898077,749ba3934fe4d4f2495cc0305caa8740fceac4ed8b7b0971196d302492161612,71cdcc92b2343c69
cubit_train_sp0_21,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_21.JPG,SP0_21,4800,3200,3932979,a111219a65edba29a2463218e7ba6fcb41ea92e557d620e1a0f645ae118eca0d,63321918fdf1e1c1
cubit_train_sp0_210,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_210.JPG,SP0_210,4800,3200,2929731,d0ad75e72c97e168ddb9e47a97245e19b1406e145ba9e1be07eb30981b094492,75d5cc8292362e78
cubit_train_sp0_211,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_211.JPG,SP0_211,4800,3200,2967383,1afb6b8f0bca3040b709f070924df821666eb1344f5984ef0243c77bec6a6fed,75d4c58990b6363c
cubit_train_sp0_212,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_212.JPG,SP0_212,4800,3200,3008410,2150ff3ea2cec6fd8e1f738b17581d46d22fe7a18a39e3aa285ca868cfde562c,74d4c5c99893363a
cubit_train_sp0_214,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_214.JPG,SP0_214,4800,3200,3016529,1d4d74d374c6e1190d212dbe6dbbaa727356fb1f34fa6eeed77e5e202b9ded32,62fad9d084843d3d
cubit_train_sp0_215,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_215.JPG,SP0_215,4800,3200,3040889,9ad861d839786bfda033554fb9681cb08110f1400c513a0d439d94f852fcfef3,73e9d8d08296343d
cubit_train_sp0_218,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_218.JPG,SP0_218,4800,3200,3140341,a0715197c4975bd66aa949fd1d890b7e7c03370e30a21e2bb4787a3ae2b8b71e,75f4c5c991919616
cubit_train_sp0_219,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_219.JPG,SP0_219,4800,3200,3182148,ced767c07d80ba04d81937eacd69704366081c54cd2ec78e3fdc78cadbcfba6f,74d4c7c5d8909396
cubit_train_sp0_22,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_22.JPG,SP0_22,4800,3200,4165335,934ee29ab40231ad0e7bc97d0b0e590b80eb351964d2b620793b52ebfe87e6ec,402f2f2422e4ffc5
cubit_train_sp0_220,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_220.JPG,SP0_220,4800,3200,3177010,542abf2effbd9a4d768bd5b03850bbd8c34b58e91a66170962e05be156d91d7c,60fadbd1d484849d
cubit_train_sp0_221,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_221.JPG,SP0_221,4800,3200,3191227,71114a2b24010b86f50ae6b0ed3ec82a2838b95b56b6cfc9efba6d1b6c593acf,62fad9d8d286849c
cubit_train_sp0_222,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_222.JPG,SP0_222,4800,3200,3212451,fea299028d5d8c3fc20f1e847c75778b4c436008806e470837576792691b3974,73ebd8d8c2d28294
cubit_train_sp0_226,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_226.JPG,SP0_226,4800,3200,3323627,697ddf11672cd9b3acaf62aaa4de6555be40fd511907060d64a35cc2f71f6b2a,7cf4c7c5c8c8c981
cubit_train_sp0_227,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_227.JPG,SP0_227,4800,3200,2222567,7247132a4ba0e9c1159368ba444e7c8911e17a63a800b25459b501ce27c0356f,47fd90236ed0c5a1
cubit_train_sp0_229,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_229.JPG,SP0_229,4800,3200,2231578,8677979f2cbec814099fdceca85104bd3393e855bfd0a7154404373b20126e88,61de9c206f5ed085
cubit_train_sp0_23,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_23.JPG,SP0_23,4800,3200,4142664,35b45441893166d35d034576f4777298e2a0fd5d83e1184cd8a9dfa8ff8d3a3d,402d373431f6f6c4
cubit_train_sp0_230,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_230.JPG,SP0_230,4800,3200,2243568,9071e07e19c361446ccf7a8d96f835f0a588f4265e362fc4e635b395816afd38,61df9e20655ed094
cubit_train_sp0_231,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_231.JPG,SP0_231,4800,3200,2260034,0c78a1dc5b295aa9d619391b6d509f389e325a63bf05a75e60e94acde0f3c6d2,75d78a30254bd295
cubit_train_sp0_232,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_232.JPG,SP0_232,4800,3200,2280841,1e8e76ecf12087700fd2713dc78a3e6ebf1c539b1226c49c6f9f6c0dfdde3396,74c58b30346bdb94
cubit_train_sp0_235,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_235.JPG,SP0_235,4800,3200,2375945,1be24d5a26becf8e1b44a75465afd2abea155ab66121dbba271f95ae019119d9,63df98802b7fd0c0
cubit_train_sp0_236,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_236.JPG,SP0_236,4800,3200,2381007,8e9ec4465259f8f74aaa65600ece6f15810078017917806e67263e45c95138e3,61df9e80217fd0d0
cubit_train_sp0_239,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_239.JPG,SP0_239,4800,3200,2430833,61e4ccdb748bf3ce8bbe6cc798cad7ed4fdf48efdf4f43a191310d303185f510,74d48b8b34686bd8
cubit_train_sp0_24,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_24.JPG,SP0_24,4800,3200,4100234,5b05cca70ef6c56cc2cf0153435aec2176e40487050ea2611cf1187da0861f7f,4c2d343731f2f2c2
cubit_train_sp0_240,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_240.JPG,SP0_240,4800,3200,2454679,1fd3f4b636cc901fa59a80bc758326dce10ada3f41b43630dbce263872e5aa5d,74d28b8934686bda
cubit_train_sp0_242,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_242.JPG,SP0_242,4800,3200,2525354,69f2ab2734868d212466b2be09f34ac9558339e96ab14461c503c5b90337f421,63dfdc80202f7ec0
cubit_train_sp0_243,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_243.JPG,SP0_243,4800,3200,2529756,6a9e54fcd75b63408549ee1b2c2a75f487f59c43287540c89735a0b36868269f,61d7de90202f6fc0
cubit_train_sp0_245,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_245.JPG,SP0_245,4800,3200,2557990,8e023ec3391135a12f5fba5897bbd3caa7b2f56c4cc941b656355380415936f4,74d5cf8a30246b6a
cubit_train_sp0_246,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_246.JPG,SP0_246,4800,3200,2580085,5c7b1a7daf1bcb96344cc5cdbdc15bf38cb849ff88078449540b6dc91fee1ef8,74d0cb8bb4346a6a
cubit_train_sp0_247,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_247.JPG,SP0_247,4800,3200,2605769,eb7f5cb2ee879be4c9cf30af5feb501e312a330570b9644fc757f85ba3b2bd2e,74f6c38994346a69
cubit_train_sp0_248,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_248.JPG,SP0_248,4800,3200,2675544,7f8c5a60866f0f8e5bbba191d18a85acf78cefef2e9cf784345fddc8ea05a34b,47ffd890812b2a78
cubit_train_sp0_249,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_249.JPG,SP0_249,4800,3200,2675761,e11e16f4e7135621e068cc917991982fc6736b6503eebe6fd26a987def1b8905,63e7dc9080232f6e
cubit_train_sp0_25,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_25.JPG,SP0_25,4800,3200,4031473,389d420f5cebe3735922179e824a8006c8afb27c7cb652707c2895e2eb57274b,4625341339f2f3e2
cubit_train_sp0_250,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_250.JPG,SP0_250,4800,3200,2679658,3fc85ef25fe71e46cab5de6831ae50d0d41ae38bb5eacd1fb303e1470ace8350,61e7de9480212f6e
cubit_train_sp0_251,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_251.JPG,SP0_251,4800,3200,2691036,45e23907ee67e5360b1f61002114609e3007d94c292fd3feee24e184d1fa69e5,61f1df9a90202d2f
cubit_train_sp0_252,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_252.JPG,SP0_252,4800,3200,2707528,d5334a53bb9f12ed9ac57fed1b3ddf78b8507c9ad42f61da93ba6758cdfbe606,74f1cf8a90b4252b
cubit_train_sp0_253,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_253.JPG,SP0_253,4800,3200,2730401,e4ff547077c69bcdaaddc568ea1196c549501d5e6a61ed95cfda643308b63f23,74f0c78b99b4242b
cubit_train_sp0_254,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_254.JPG,SP0_254,4800,3200,2757257,3961676b84673b0cb608a63c0f6280183ad42ff2b5b184ca558758b5a7e89361,74f4c3c99d943429
cubit_train_sp0_256,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_256.JPG,SP0_256,4800,3200,2829952,e95584f9240c6f0cfad2a25fa7051ed11d0d515462efaeea3f7c11d3fe2fc608,63e7dcdc9080a12f
cubit_train_sp0_258,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_258.JPG,SP0_258,4800,3200,2844279,16c8d9d15bbb72995339bb6ef5babd4dfd23543eeaad549f23c208ea0744000c,61f1dfde9890a124
cubit_train_sp0_259,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_259.JPG,SP0_259,4800,3200,2860042,b90181d7ce0c17565b2ff52d1fb48d63b5840ceeb5ec6c7540f694f275f4686e,74f1ddcaca909434
cubit_train_sp0_26,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_26.JPG,SP0_26,4800,3200,3986884,b05e936e012aaa6211e1701e0acb46bd48f670e675ed7590a2632ef0ac60f506,4624341338fbf3e2
cubit_train_sp0_260,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_260.JPG,SP0_260,4800,3200,2882760,56de1fcf7fb41533e4496c28a78aba5ea0d21d1e5ead7c5adc3fd150b111ed44,74f0c5cbcb959414
cubit_train_sp0_261,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_261.JPG,SP0_261,4800,3200,2910778,1256b1960f5196c9ec5c39d6e0a63326b609053ea01c24cef9507631e1d57618,74f0c6cbc9919496
cubit_train_sp0_263,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_263.JPG,SP0_263,4800,3200,3399346,ca8bc1e5b196fb0ac7b25bc27a59efbc73369a944dcc25d4bb327dbc2b2006dc,2aabd5b4d5d1c0c4
cubit_train_sp0_264,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_264.JPG,SP0_264,4800,3200,3310593,4d6d0cb88666e929aab08118df66f4d0b0dec6d5c68e7cc0878df101063e74ad,2aa1d4b6d5d1d6c0
cubit_train_sp0_266,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_266.JPG,SP0_266,4800,3200,3073928,363febe51d75ede1379cfabbe181769759de974384ec78374f70fc3ee39d519f,2d95da93d2c8d1c2
cubit_train_sp0_267,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_267.JPG,SP0_267,4800,3200,2942860,f17c6fa97b232d826b372f69333e897d1314fcee04a9eaf211ca0ac93a27f048,2594da93d2c8d1cb
cubit_train_sp0_269,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_269.JPG,SP0_269,4800,3200,3713560,e3aed72c2df47d9578e55aa4bae5ae6a99bf4bb4c59c9da81fdf2fbe074058f7,2aaa9534b8d1f895
cubit_train_sp0_27,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_27.JPG,SP0_27,4800,3200,3927377,f2025d7b9d326626704b1e97b3dda107aef5325a4fef2c6d20f81a7654a45461,632611183879f9eb
cubit_train_sp0_270,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_270.JPG,SP0_270,4800,3200,3636949,8271cd856b7eb4c127f756a72615131f5c05c04dcb3078bb6fa468a59fcecb25,2aaa9534bcd5e894
cubit_train_sp0_272,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_272.JPG,SP0_272,4800,3200,3419473,150a17a284e44deb37610c6159663fe6c3950695534196878f32f7236805a3a7,2ba5d03695d0cd96
cubit_train_sp0_273,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_273.JPG,SP0_273,4800,3200,3291030,b87e30fd30691e8a44310e1fb87da7816d52b599c9d4640bcaea292a815a2839,2da5da1395cac4d2
cubit_train_sp0_274,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_274.JPG,SP0_274,4800,3200,3149933,d1edab3f6e6cc7b5368417d91edfbce8a553f25a8fc82da341c9f06d9523755e,2db4da0397cac4c3
cubit_train_sp0_275,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_275.JPG,SP0_275,4800,3200,3015692,00fb1c5d133c1d2627a3f4cc5a821624cc17654dd462f78f1301ef12f6a9f79d,2496db1992cbc6d1
cubit_train_sp0_276,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_276.JPG,SP0_276,4800,3200,3738099,2a4ce7a8ff5eae11a841270baa3fcdb841d34fe18b6e4a6bfb215cca8d93d670,2aaaa335a8355aba
cubit_train_sp0_277,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_277.JPG,SP0_277,4800,3200,3666936,d3b4f8467ab2ee7724732703f20e76c0541940ac10ad23f6738f7f13a938750d,2aaa9134bc155bba
cubit_train_sp0_278,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_278.JPG,SP0_278,4800,3200,3582209,12c04981355f20fe4adb8a7a2f5fbb29411131ccfadd3d43cbf3a6f1734daacd,2aa99136bc14593f
cubit_train_sp0_279,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_279.JPG,SP0_279,4800,3200,3454108,edf466314e328cb9926cf03021f8e68d10cb0bcb9aaea1a076eebd2f4aa36b34,2ba5d032b71249bd
cubit_train_sp0_28,train,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP0_28.JPG,SP0_28,4800,3200,3895601,d5b449e510904928d34df0fc177b74d9f6d59f602c3587548c5983e3589a2e58,632215183e59f9e9
