match_type,phash_hamming_distance,cross_split,left_record_id,left_split,left_member,right_record_id,right_split,right_member
perceptual_candidate,0,False,cubit_train_cr1_901,train,images/CR1_901.JPG,cubit_train_cr1_902,train,images/CR1_902.JPG
perceptual_candidate,0,False,cubit_train_cr1_97,train,images/CR1_97.JPG,cubit_train_sp1_681,train,images/SP1_681.JPG
perceptual_candidate,2,False,cubit_test_sp0_954,test,images/SP0_954.JPG,cubit_test_sp1_933,test,images/SP1_933.JPG
perceptual_candidate,2,False,cubit_train_cr1_102,train,images/CR1_102.JPG,cubit_train_sp1_686,train,images/SP1_686.JPG
perceptual_candidate,2,False,cubit_train_cr1_103,train,images/CR1_103.JPG,cubit_train_sp1_687,train,images/SP1_687.JPG
perceptual_candidate,2,False,cubit_train_cr1_104,train,images/CR1_104.JPG,cubit_train_sp1_688,train,images/SP1_688.JPG
perceptual_candidate,2,False,cubit_train_cr1_108,train,images/CR1_108.JPG,cubit_train_sp1_692,train,images/SP1_692.JPG
perceptual_candidate,2,False,cubit_train_cr1_110,train,images/CR1_110.JPG,cubit_train_sp1_694,train,images/SP1_694.JPG
perceptual_candidate,2,False,cubit_train_cr1_111,train,images/CR1_111.JPG,cubit_train_sp1_695,train,images/SP1_695.JPG
perceptual_candidate,2,False,cubit_train_cr1_111,train,images/CR1_111.JPG,cubit_train_sp1_706,train,images/SP1_706.JPG
perceptual_candidate,2,False,cubit_train_cr1_113,train,images/CR1_113.JPG,cubit_train_sp1_697,train,images/SP1_697.JPG
perceptual_candidate,2,False,cubit_train_cr1_1626,train,images/CR1_1626.JPG,cubit_train_cr1_1633,train,images/CR1_1633.JPG
perceptual_candidate,2,False,cubit_train_cr1_1626,train,images/CR1_1626.JPG,cubit_train_cr1_1663,train,images/CR1_1663.JPG
perceptual_candidate,2,False,cubit_train_cr1_1626,train,images/CR1_1626.JPG,cubit_train_cr1_1670,train,images/CR1_1670.JPG
perceptual_candidate,2,False,cubit_train_cr1_1633,train,images/CR1_1633.JPG,cubit_train_cr1_1640,train,images/CR1_1640.JPG
perceptual_candidate,2,False,cubit_train_cr1_1640,train,images/CR1_1640.JPG,cubit_train_cr1_1662,train,images/CR1_1662.JPG
perceptual_candidate,2,False,cubit_train_cr1_1640,train,images/CR1_1640.JPG,cubit_train_cr1_1663,train,images/CR1_1663.JPG
perceptual_candidate,2,False,cubit_train_cr1_1640,train,images/CR1_1640.JPG,cubit_train_cr1_1670,train,images/CR1_1670.JPG
perceptual_candidate,2,False,cubit_train_cr1_1662,train,images/CR1_1662.JPG,cubit_train_cr1_1663,train,images/CR1_1663.JPG
perceptual_candidate,2,False,cubit_train_cr1_1662,train,images/CR1_1662.JPG,cubit_train_cr1_1670,train,images/CR1_1670.JPG
perceptual_candidate,2,False,cubit_train_cr1_468,train,images/CR1_468.JPG,cubit_train_cr1_533,train,images/CR1_533.JPG
perceptual_candidate,2,False,cubit_train_cr1_779,train,images/CR1_779.JPG,cubit_train_cr1_901,train,images/CR1_901.JPG
perceptual_candidate,2,False,cubit_train_cr1_779,train,images/CR1_779.JPG,cubit_train_cr1_902,train,images/CR1_902.JPG
perceptual_candidate,2,False,cubit_train_sp0_111,train,images/SP0_111.JPG,cubit_train_sp1_113,train,images/SP1_113.JPG
perceptual_candidate,2,False,cubit_train_sp0_1145,train,images/SP0_1145.JPG,cubit_train_sp1_1133,train,images/SP1_1133.JPG
perceptual_candidate,2,False,cubit_train_sp0_1311,train,images/SP0_1311.JPG,cubit_train_sp1_1290,train,images/SP1_1290.JPG
perceptual_candidate,2,False,cubit_train_sp0_1349,train,images/SP0_1349.JPG,cubit_train_sp1_1327,train,images/SP1_1327.JPG
perceptual_candidate,2,False,cubit_train_sp0_1363,train,images/SP0_1363.JPG,cubit_train_sp1_1350,train,images/SP1_1350.JPG
perceptual_candidate,2,False,cubit_train_sp0_1449,train,images/SP0_1449.JPG,cubit_train_sp1_1443,train,images/SP1_1443.JPG
perceptual_candidate,2,False,cubit_train_sp0_1496,train,images/SP0_1496.JPG,cubit_train_sp1_1487,train,images/SP1_1487.JPG
perceptual_candidate,2,False,cubit_train_sp0_1501,train,images/SP0_1501.JPG,cubit_train_sp1_1491,train,images/SP1_1491.JPG
perceptual_candidate,2,False,cubit_train_sp0_164,train,images/SP0_164.JPG,cubit_train_sp1_169,train,images/SP1_169.JPG
perceptual_candidate,2,False,cubit_train_sp0_1669,train,images/SP0_1669.JPG,cubit_train_sp1_1654,train,images/SP1_1654.JPG
perceptual_candidate,2,False,cubit_train_sp0_1770,train,images/SP0_1770.JPG,cubit_train_sp0_1771,train,images/SP0_1771.JPG
perceptual_candidate,2,False,cubit_train_sp0_1808,train,images/SP0_1808.JPG,cubit_train_sp1_1793,train,images/SP1_1793.JPG
perceptual_candidate,2,False,cubit_train_sp0_235,train,images/SP0_235.JPG,cubit_train_sp1_240,train,images/SP1_240.JPG
perceptual_candidate,2,False,cubit_train_sp0_236,train,images/SP0_236.JPG,cubit_train_sp1_241,train,images/SP1_241.JPG
perceptual_candidate,2,False,cubit_train_sp0_249,train,images/SP0_249.JPG,cubit_train_sp1_246,train,images/SP1_246.JPG
perceptual_candidate,2,False,cubit_train_sp0_264,train,images/SP0_264.JPG,cubit_train_sp1_270,train,images/SP1_270.JPG
perceptual_candidate,2,False,cubit_train_sp0_27,train,images/SP0_27.JPG,cubit_train_sp1_17,train,images/SP1_17.JPG
perceptual_candidate,2,False,cubit_train_sp0_458,train,images/SP0_458.JPG,cubit_train_sp1_454,train,images/SP1_454.JPG
perceptual_candidate,2,False,cubit_train_sp0_467,train,images/SP0_467.JPG,cubit_train_sp1_451,train,images/SP1_451.JPG
perceptual_candidate,2,False,cubit_train_sp0_487,train,images/SP0_487.JPG,cubit_train_sp1_479,train,images/SP1_479.JPG
perceptual_candidate,2,False,cubit_train_sp0_551,train,images/SP0_551.JPG,cubit_train_sp1_544,train,images/SP1_544.JPG
perceptual_candidate,2,False,cubit_train_sp0_60,train,images/SP0_60.JPG,cubit_train_sp1_54,train,images/SP1_54.JPG
perceptual_candidate,2,False,cubit_train_sp0_604,train,images/SP0_604.JPG,cubit_train_sp1_589,train,images/SP1_589.JPG
perceptual_candidate,2,False,cubit_train_sp0_652,train,images/SP0_652.JPG,cubit_train_sp1_646,train,images/SP1_646.JPG
perceptual_candidate,2,False,cubit_train_sp0_674,train,images/SP0_674.JPG,cubit_train_sp1_659,train,images/SP1_659.JPG
perceptual_candidate,2,False,cubit_train_sp0_758,train,images/SP0_758.JPG,cubit_train_sp1_752,train,images/SP1_752.JPG
perceptual_candidate,2,False,cubit_train_sp0_782,train,images/SP0_782.JPG,cubit_train_sp1_766,train,images/SP1_766.JPG
perceptual_candidate,2,False,cubit_train_sp0_86,train,images/SP0_86.JPG,cubit_train_sp1_82,train,images/SP1_82.JPG
perceptual_candidate,2,False,cubit_train_sp0_87,train,images/SP0_87.JPG,cubit_train_sp1_83,train,images/SP1_83.JPG
perceptual_candidate,2,False,cubit_train_sp0_941,train,images/SP0_941.JPG,cubit_train_sp1_914,train,images/SP1_914.JPG
perceptual_candidate,2,False,cubit_train_sp0_976,train,images/SP0_976.JPG,cubit_train_sp1_946,train,images/SP1_946.JPG
perceptual_candidate,2,False,cubit_train_sp1_1290,train,images/SP1_1290.JPG,cubit_train_sp1_1300,train,images/SP1_1300.JPG
perceptual_candidate,2,False,cubit_train_sp1_453,train,images/SP1_453.JPG,cubit_train_sp1_454,train,images/SP1_454.JPG
perceptual_candidate,2,False,cubit_train_sp1_589,train,images/SP1_589.JPG,cubit_train_sp1_599,train,images/SP1_599.JPG
perceptual_candidate,2,False,cubit_train_sp1_659,train,images/SP1_659.JPG,cubit_train_sp1_669,train,images/SP1_669.JPG
perceptual_candidate,2,False,cubit_train_sp1_763,train,images/SP1_763.JPG,cubit_train_sp1_773,train,images/SP1_773.JPG
perceptual_candidate,2,False,cubit_train_sp1_802,train,images/SP1_802.JPG,cubit_train_sp1_813,train,images/SP1_813.JPG
perceptual_candidate,2,False,cubit_train_sp1_83,train,images/SP1_83.JPG,cubit_train_sp1_92,train,images/SP1_92.JPG
perceptual_candidate,2,False,cubit_train_sp1_946,train,images/SP1_946.JPG,cubit_train_sp1_957,train,images/SP1_957.JPG
perceptual_candidate,4,False,cubit_test_cr1_1720,test,images/CR1_1720.JPG,cubit_test_cr1_343,test,images/CR1_343.JPG
perceptual_candidate,4,False,cubit_train_cr1_1004,train,images/CR1_1004.JPG,cubit_train_cr1_1074,train,images/CR1_1074.JPG
perceptual_candidate,4,False,cubit_train_cr1_1009,train,images/CR1_1009.JPG,cubit_train_cr1_1074,train,images/CR1_1074.JPG
perceptual_candidate,4,False,cubit_train_cr1_1009,train,images/CR1_1009.JPG,cubit_train_cr1_1090,train,images/CR1_1090.JPG
perceptual_candidate,4,False,cubit_train_cr1_107,train,images/CR1_107.JPG,cubit_train_sp1_691,train,images/SP1_691.JPG
perceptual_candidate,4,False,cubit_train_cr1_112,train,images/CR1_112.JPG,cubit_train_sp0_712,train,images/SP0_712.JPG
perceptual_candidate,4,False,cubit_train_cr1_113,train,images/CR1_113.JPG,cubit_train_sp0_713,train,images/SP0_713.JPG
perceptual_candidate,4,False,cubit_train_cr1_113,train,images/CR1_113.JPG,cubit_train_sp1_708,train,images/SP1_708.JPG
perceptual_candidate,4,False,cubit_train_cr1_1426,train,images/CR1_1426.JPG,cubit_train_cr1_1792,train,images/CR1_1792.JPG
perceptual_candidate,4,False,cubit_train_cr1_1426,train,images/CR1_1426.JPG,cubit_train_cr1_612,train,images/CR1_612.JPG
perceptual_candidate,4,False,cubit_train_cr1_1469,train,images/CR1_1469.JPG,cubit_train_cr1_2846,train,images/CR1_2846.JPG
perceptual_candidate,4,False,cubit_train_cr1_1625,train,images/CR1_1625.JPG,cubit_train_cr1_1626,train,images/CR1_1626.JPG
perceptual_candidate,4,False,cubit_train_cr1_1625,train,images/CR1_1625.JPG,cubit_train_cr1_1632,train,images/CR1_1632.JPG
perceptual_candidate,4,False,cubit_train_cr1_1625,train,images/CR1_1625.JPG,cubit_train_cr1_1663,train,images/CR1_1663.JPG
perceptual_candidate,4,False,cubit_train_cr1_1625,train,images/CR1_1625.JPG,cubit_train_cr1_1670,train,images/CR1_1670.JPG
perceptual_candidate,4,False,cubit_train_cr1_1626,train,images/CR1_1626.JPG,cubit_train_cr1_1632,train,images/CR1_1632.JPG
perceptual_candidate,4,False,cubit_train_cr1_1626,train,images/CR1_1626.JPG,cubit_train_cr1_1640,train,images/CR1_1640.JPG
perceptual_candidate,4,False,cubit_train_cr1_1626,train,images/CR1_1626.JPG,cubit_train_cr1_1662,train,images/CR1_1662.JPG
perceptual_candidate,4,False,cubit_train_cr1_1633,train,images/CR1_1633.JPG,cubit_train_cr1_1662,train,images/CR1_1662.JPG
perceptual_candidate,4,False,cubit_train_cr1_1633,train,images/CR1_1633.JPG,cubit_train_cr1_1663,train,images/CR1_1663.JPG
perceptual_candidate,4,False,cubit_train_cr1_1633,train,images/CR1_1633.JPG,cubit_train_cr1_1670,train,images/CR1_1670.JPG
perceptual_candidate,4,False,cubit_train_cr1_1640,train,images/CR1_1640.JPG,cubit_train_cr1_2656,train,images/CR1_2656.JPG
perceptual_candidate,4,False,cubit_train_cr1_1648,train,images/CR1_1648.JPG,cubit_train_cr1_1655,train,images/CR1_1655.JPG
perceptual_candidate,4,False,cubit_train_cr1_1648,train,images/CR1_1648.JPG,cubit_train_cr1_1662,train,images/CR1_1662.JPG
perceptual_candidate,4,False,cubit_train_cr1_1655,train,images/CR1_1655.JPG,cubit_train_cr1_1662,train,images/CR1_1662.JPG
perceptual_candidate,4,False,cubit_train_cr1_1662,train,images/CR1_1662.JPG,cubit_train_cr1_2656,train,images/CR1_2656.JPG
perceptual_candidate,4,False,cubit_train_cr1_1663,train,images/CR1_1663.JPG,cubit_train_cr1_2656,train,images/CR1_2656.JPG
perceptual_candidate,4,False,cubit_train_cr1_1663,train,images/CR1_1663.JPG,cubit_train_cr1_710,train,images/CR1_710.JPG
perceptual_candidate,4,False,cubit_train_cr1_1670,train,images/CR1_1670.JPG,cubit_train_cr1_2656,train,images/CR1_2656.JPG
perceptual_candidate,4,False,cubit_train_cr1_1670,train,images/CR1_1670.JPG,cubit_train_cr1_710,train,images/CR1_710.JPG
perceptual_candidate,4,False,cubit_train_cr1_1940,train,images/CR1_1940.JPG,cubit_train_cr1_1947,train,images/CR1_1947.JPG
perceptual_candidate,4,False,cubit_train_cr1_2589,train,images/CR1_2589.JPG,cubit_train_cr1_2596,train,images/CR1_2596.JPG
perceptual_candidate,4,False,cubit_train_cr1_2813,train,images/CR1_2813.JPG,cubit_train_cr1_2831,train,images/CR1_2831.JPG
perceptual_candidate,4,False,cubit_train_cr1_3052,train,images/CR1_3052.JPG,cubit_train_cr1_3060,train,images/CR1_3060.JPG
perceptual_candidate,4,False,cubit_train_cr1_515,train,images/CR1_515.JPG,cubit_train_cr1_876,train,images/CR1_876.JPG
perceptual_candidate,4,False,cubit_train_cr1_555,train,images/CR1_555.JPG,cubit_train_cr1_595,train,images/CR1_595.JPG
perceptual_candidate,4,False,cubit_train_cr1_869,train,images/CR1_869.JPG,cubit_train_cr1_870,train,images/CR1_870.JPG
perceptual_candidate,4,False,cubit_train_cr1_93,train,images/CR1_93.JPG,cubit_train_sp1_677,train,images/SP1_677.JPG
perceptual_candidate,4,False,cubit_train_cr1_96,train,images/CR1_96.JPG,cubit_train_sp1_680,train,images/SP1_680.JPG
perceptual_candidate,4,False,cubit_train_cr1_985,train,images/CR1_985.JPG,cubit_train_cr1_986,train,images/CR1_986.JPG
perceptual_candidate,4,False,cubit_train_cr1_99,train,images/CR1_99.JPG,cubit_train_sp1_683,train,images/SP1_683.JPG
perceptual_candidate,4,False,cubit_train_sp0_1031,train,images/SP0_1031.JPG,cubit_train_sp1_1005,train,images/SP1_1005.JPG
perceptual_candidate,4,False,cubit_train_sp0_1044,train,images/SP0_1044.JPG,cubit_train_sp1_1032,train,images/SP1_1032.JPG
perceptual_candidate,4,False,cubit_train_sp0_106,train,images/SP0_106.JPG,cubit_train_sp1_110,train,images/SP1_110.JPG
perceptual_candidate,4,False,cubit_train_sp0_1080,train,images/SP0_1080.JPG,cubit_train_sp1_1068,train,images/SP1_1068.JPG
perceptual_candidate,4,False,cubit_train_sp0_1144,train,images/SP0_1144.JPG,cubit_train_sp1_1132,train,images/SP1_1132.JPG
perceptual_candidate,4,False,cubit_train_sp0_1152,train,images/SP0_1152.JPG,cubit_train_sp1_1139,train,images/SP1_1139.JPG
perceptual_candidate,4,False,cubit_train_sp0_1165,train,images/SP0_1165.JPG,cubit_train_sp1_1144,train,images/SP1_1144.JPG
perceptual_candidate,4,False,cubit_train_sp0_1185,train,images/SP0_1185.JPG,cubit_train_sp0_1186,train,images/SP0_1186.JPG
perceptual_candidate,4,False,cubit_train_sp0_1185,train,images/SP0_1185.JPG,cubit_train_sp1_1173,train,images/SP1_1173.JPG
perceptual_candidate,4,False,cubit_train_sp0_1187,train,images/SP0_1187.JPG,cubit_train_sp1_1174,train,images/SP1_1174.JPG
perceptual_candidate,4,False,cubit_train_sp0_1197,train,images/SP0_1197.JPG,cubit_train_sp1_1177,train,images/SP1_1177.JPG
perceptual_candidate,4,False,cubit_train_sp0_1199,train,images/SP0_1199.JPG,cubit_train_sp1_1179,train,images/SP1_1179.JPG
perceptual_candidate,4,False,cubit_train_sp0_1200,train,images/SP0_1200.JPG,cubit_train_sp1_1179,train,images/SP1_1179.JPG
perceptual_candidate,4,False,cubit_train_sp0_1218,train,images/SP0_1218.JPG,cubit_train_sp1_1206,train,images/SP1_1206.JPG
perceptual_candidate,4,False,cubit_train_sp0_1219,train,images/SP0_1219.JPG,cubit_train_sp1_1207,train,images/SP1_1207.JPG
perceptual_candidate,4,False,cubit_train_sp0_1231,train,images/SP0_1231.JPG,cubit_train_sp1_1216,train,images/SP1_1216.JPG
perceptual_candidate,4,False,cubit_train_sp0_1240,train,images/SP0_1240.JPG,cubit_train_sp1_1219,train,images/SP1_1219.JPG
perceptual_candidate,4,False,cubit_train_sp0_1244,train,images/SP0_1244.JPG,cubit_train_sp1_1222,train,images/SP1_1222.JPG
perceptual_candidate,4,False,cubit_train_sp0_1269,train,images/SP0_1269.JPG,cubit_train_sp1_1249,train,images/SP1_1249.JPG
perceptual_candidate,4,False,cubit_train_sp0_1276,train,images/SP0_1276.JPG,cubit_train_sp0_1277,train,images/SP0_1277.JPG
perceptual_candidate,4,False,cubit_train_sp0_1277,train,images/SP0_1277.JPG,cubit_train_sp1_1255,train,images/SP1_1255.JPG
perceptual_candidate,4,False,cubit_train_sp0_1277,train,images/SP0_1277.JPG,cubit_train_sp1_1265,train,images/SP1_1265.JPG
perceptual_candidate,4,False,cubit_train_sp0_130,train,images/SP0_130.JPG,cubit_train_sp1_124,train,images/SP1_124.JPG
perceptual_candidate,4,False,cubit_train_sp0_1309,train,images/SP0_1309.JPG,cubit_train_sp1_1289,train,images/SP1_1289.JPG
perceptual_candidate,4,False,cubit_train_sp0_1313,train,images/SP0_1313.JPG,cubit_train_sp1_1291,train,images/SP1_1291.JPG
perceptual_candidate,4,False,cubit_train_sp0_1329,train,images/SP0_1329.JPG,cubit_train_sp0_1365,train,images/SP0_1365.JPG
perceptual_candidate,4,False,cubit_train_sp0_1334,train,images/SP0_1334.JPG,cubit_train_sp0_1335,train,images/SP0_1335.JPG
perceptual_candidate,4,False,cubit_train_sp0_1360,train,images/SP0_1360.JPG,cubit_train_sp1_1348,train,images/SP1_1348.JPG
perceptual_candidate,4,False,cubit_train_sp0_1370,train,images/SP0_1370.JPG,cubit_train_sp0_1371,train,images/SP0_1371.JPG
perceptual_candidate,4,False,cubit_train_sp0_1381,train,images/SP0_1381.JPG,cubit_train_sp1_1360,train,images/SP1_1360.JPG
perceptual_candidate,4,False,cubit_train_sp0_1395,train,images/SP0_1395.JPG,cubit_train_sp1_1383,train,images/SP1_1383.JPG
perceptual_candidate,4,False,cubit_train_sp0_1424,train,images/SP0_1424.JPG,cubit_train_sp1_1416,train,images/SP1_1416.JPG
perceptual_candidate,4,False,cubit_train_sp0_1425,train,images/SP0_1425.JPG,cubit_train_sp1_1416,train,images/SP1_1416.JPG
perceptual_candidate,4,False,cubit_train_sp0_1455,train,images/SP0_1455.JPG,cubit_train_sp0_1461,train,images/SP0_1461.JPG
perceptual_candidate,4,False,cubit_train_sp0_1458,train,images/SP0_1458.JPG,cubit_train_sp1_1450,train,images/SP1_1450.JPG
perceptual_candidate,4,False,cubit_train_sp0_1459,train,images/SP0_1459.JPG,cubit_train_sp0_1465,train,images/SP0_1465.JPG
perceptual_candidate,4,False,cubit_train_sp0_1461,train,images/SP0_1461.JPG,cubit_train_sp1_1452,train,images/SP1_1452.JPG
perceptual_candidate,4,False,cubit_train_sp0_1476,train,images/SP0_1476.JPG,cubit_train_sp1_1464,train,images/SP1_1464.JPG
perceptual_candidate,4,False,cubit_train_sp0_1481,train,images/SP0_1481.JPG,cubit_train_sp1_1463,train,images/SP1_1463.JPG
perceptual_candidate,4,False,cubit_train_sp0_1510,train,images/SP0_1510.JPG,cubit_train_sp1_1504,train,images/SP1_1504.JPG
perceptual_candidate,4,False,cubit_train_sp0_1524,train,images/SP0_1524.JPG,cubit_train_sp1_1515,train,images/SP1_1515.JPG
perceptual_candidate,4,False,cubit_train_sp0_155,train,images/SP0_155.JPG,cubit_train_sp1_160,train,images/SP1_160.JPG
perceptual_candidate,4,False,cubit_train_sp0_1550,train,images/SP0_1550.JPG,cubit_train_sp1_1543,train,images/SP1_1543.JPG
perceptual_candidate,4,False,cubit_train_sp0_1585,train,images/SP0_1585.JPG,cubit_train_sp1_1578,train,images/SP1_1578.JPG
perceptual_candidate,4,False,cubit_train_sp0_1605,train,images/SP0_1605.JPG,cubit_train_sp1_1589,train,images/SP1_1589.JPG
perceptual_candidate,4,False,cubit_train_sp0_1614,train,images/SP0_1614.JPG,cubit_train_sp0_1615,train,images/SP0_1615.JPG
perceptual_candidate,4,False,cubit_train_sp0_1629,train,images/SP0_1629.JPG,cubit_train_sp0_1630,train,images/SP0_1630.JPG
perceptual_candidate,4,False,cubit_train_sp0_1647,train,images/SP0_1647.JPG,cubit_train_sp1_1641,train,images/SP1_1641.JPG
perceptual_candidate,4,False,cubit_train_sp0_1653,train,images/SP0_1653.JPG,cubit_train_sp1_1647,train,images/SP1_1647.JPG
perceptual_candidate,4,False,cubit_train_sp0_1692,train,images/SP0_1692.JPG,cubit_train_sp1_1684,train,images/SP1_1684.JPG
perceptual_candidate,4,False,cubit_train_sp0_173,train,images/SP0_173.JPG,cubit_train_sp0_174,train,images/SP0_174.JPG
perceptual_candidate,4,False,cubit_train_sp0_1751,train,images/SP0_1751.JPG,cubit_train_sp0_1752,train,images/SP0_1752.JPG
perceptual_candidate,4,False,cubit_train_sp0_1777,train,images/SP0_1777.JPG,cubit_train_sp0_1778,train,images/SP0_1778.JPG
perceptual_candidate,4,False,cubit_train_sp0_1778,train,images/SP0_1778.JPG,cubit_train_sp1_1771,train,images/SP1_1771.JPG
perceptual_candidate,4,False,cubit_train_sp0_1784,train,images/SP0_1784.JPG,cubit_train_sp0_1785,train,images/SP0_1785.JPG
perceptual_candidate,4,False,cubit_train_sp0_1784,train,images/SP0_1784.JPG,cubit_train_sp1_1767,train,images/SP1_1767.JPG
perceptual_candidate,4,False,cubit_train_sp0_1784,train,images/SP0_1784.JPG,cubit_train_sp1_1779,train,images/SP1_1779.JPG
perceptual_candidate,4,False,cubit_train_sp0_1785,train,images/SP0_1785.JPG,cubit_train_sp1_1778,train,images/SP1_1778.JPG
perceptual_candidate,4,False,cubit_train_sp0_1798,train,images/SP0_1798.JPG,cubit_train_sp1_1790,train,images/SP1_1790.JPG
perceptual_candidate,4,False,cubit_train_sp0_1805,train,images/SP0_1805.JPG,cubit_train_sp1_1796,train,images/SP1_1796.JPG
perceptual_candidate,4,False,cubit_train_sp0_1816,train,images/SP0_1816.JPG,cubit_train_sp0_1817,train,images/SP0_1817.JPG
perceptual_candidate,4,False,cubit_train_sp0_1816,train,images/SP0_1816.JPG,cubit_train_sp1_1809,train,images/SP1_1809.JPG
perceptual_candidate,4,False,cubit_train_sp0_183,train,images/SP0_183.JPG,cubit_train_sp1_179,train,images/SP1_179.JPG
perceptual_candidate,4,False,cubit_train_sp0_1831,train,images/SP0_1831.JPG,cubit_train_sp0_1832,train,images/SP0_1832.JPG
perceptual_candidate,4,False,cubit_train_sp0_1833,train,images/SP0_1833.JPG,cubit_train_sp1_1823,train,images/SP1_1823.JPG
perceptual_candidate,4,False,cubit_train_sp0_1863,train,images/SP0_1863.JPG,cubit_train_sp1_1855,train,images/SP1_1855.JPG
perceptual_candidate,4,False,cubit_train_sp0_1864,train,images/SP0_1864.JPG,cubit_train_sp1_1855,train,images/SP1_1855.JPG
perceptual_candidate,4,False,cubit_train_sp0_1865,train,images/SP0_1865.JPG,cubit_train_sp1_1856,train,images/SP1_1856.JPG
perceptual_candidate,4,False,cubit_train_sp0_1885,train,images/SP0_1885.JPG,cubit_train_sp1_1867,train,images/SP1_1867.JPG
perceptual_candidate,4,False,cubit_train_sp0_199,train,images/SP0_199.JPG,cubit_train_sp1_205,train,images/SP1_205.JPG
perceptual_candidate,4,False,cubit_train_sp0_200,train,images/SP0_200.JPG,cubit_train_sp1_205,train,images/SP1_205.JPG
perceptual_candidate,4,False,cubit_train_sp0_201,train,images/SP0_201.JPG,cubit_train_sp1_206,train,images/SP1_206.JPG
perceptual_candidate,4,False,cubit_train_sp0_215,train,images/SP0_215.JPG,cubit_train_sp1_212,train,images/SP1_212.JPG
perceptual_candidate,4,False,cubit_train_sp0_239,train,images/SP0_239.JPG,cubit_train_sp0_240,train,images/SP0_240.JPG
perceptual_candidate,4,False,cubit_train_sp0_24,train,images/SP0_24.JPG,cubit_train_sp1_15,train,images/SP1_15.JPG
perceptual_candidate,4,False,cubit_train_sp0_249,train,images/SP0_249.JPG,cubit_train_sp0_250,train,images/SP0_250.JPG
perceptual_candidate,4,False,cubit_train_sp0_25,train,images/SP0_25.JPG,cubit_train_sp0_26,train,images/SP0_26.JPG
perceptual_candidate,4,False,cubit_train_sp0_25,train,images/SP0_25.JPG,cubit_train_sp1_26,train,images/SP1_26.JPG
perceptual_candidate,4,False,cubit_train_sp0_250,train,images/SP0_250.JPG,cubit_train_sp1_247,train,images/SP1_247.JPG
perceptual_candidate,4,False,cubit_train_sp0_256,train,images/SP0_256.JPG,cubit_train_sp1_252,train,images/SP1_252.JPG
perceptual_candidate,4,False,cubit_train_sp0_26,train,images/SP0_26.JPG,cubit_train_sp1_16,train,images/SP1_16.JPG
perceptual_candidate,4,False,cubit_train_sp0_26,train,images/SP0_26.JPG,cubit_train_sp1_25,train,images/SP1_25.JPG
perceptual_candidate,4,False,cubit_train_sp0_266,train,images/SP0_266.JPG,cubit_train_sp0_267,train,images/SP0_267.JPG
perceptual_candidate,4,False,cubit_train_sp0_269,train,images/SP0_269.JPG,cubit_train_sp0_270,train,images/SP0_270.JPG
perceptual_candidate,4,False,cubit_train_sp0_287,train,images/SP0_287.JPG,cubit_train_sp0_288,train,images/SP0_288.JPG
perceptual_candidate,4,False,cubit_train_sp0_287,train,images/SP0_287.JPG,cubit_train_sp1_294,train,images/SP1_294.JPG
perceptual_candidate,4,False,cubit_train_sp0_288,train,images/SP0_288.JPG,cubit_train_sp1_293,train,images/SP1_293.JPG
perceptual_candidate,4,False,cubit_train_sp0_290,train,images/SP0_290.JPG,cubit_train_sp1_287,train,images/SP1_287.JPG
perceptual_candidate,4,False,cubit_train_sp0_292,train,images/SP0_292.JPG,cubit_train_sp1_290,train,images/SP1_290.JPG
perceptual_candidate,4,False,cubit_train_sp0_295,train,images/SP0_295.JPG,cubit_train_sp0_296,train,images/SP0_296.JPG
perceptual_candidate,4,False,cubit_train_sp0_306,train,images/SP0_306.JPG,cubit_train_sp1_313,train,images/SP1_313.JPG
perceptual_candidate,4,False,cubit_train_sp0_324,train,images/SP0_324.JPG,cubit_train_sp1_323,train,images/SP1_323.JPG
perceptual_candidate,4,False,cubit_train_sp0_334,train,images/SP0_334.JPG,cubit_train_sp1_342,train,images/SP1_342.JPG
perceptual_candidate,4,False,cubit_train_sp0_376,train,images/SP0_376.JPG,cubit_train_sp1_369,train,images/SP1_369.JPG
perceptual_candidate,4,False,cubit_train_sp0_392,train,images/SP0_392.JPG,cubit_train_sp1_377,train,images/SP1_377.JPG
perceptual_candidate,4,False,cubit_train_sp0_401,train,images/SP0_401.JPG,cubit_train_sp0_402,train,images/SP0_402.JPG
perceptual_candidate,4,False,cubit_train_sp0_41,train,images/SP0_41.JPG,cubit_train_sp1_43,train,images/SP1_43.JPG
perceptual_candidate,4,False,cubit_train_sp0_410,train,images/SP0_410.JPG,cubit_train_sp1_403,train,images/SP1_403.JPG
perceptual_candidate,4,False,cubit_train_sp0_439,train,images/SP0_439.JPG,cubit_train_sp1_433,train,images/SP1_433.JPG
perceptual_candidate,4,False,cubit_train_sp0_441,train,images/SP0_441.JPG,cubit_train_sp1_436,train,images/SP1_436.JPG
perceptual_candidate,4,False,cubit_train_sp0_442,train,images/SP0_442.JPG,cubit_train_sp1_436,train,images/SP1_436.JPG
perceptual_candidate,4,False,cubit_train_sp0_446,train,images/SP0_446.JPG,cubit_train_sp0_447,train,images/SP0_447.JPG
perceptual_candidate,4,False,cubit_train_sp0_447,train,images/SP0_447.JPG,cubit_train_sp1_439,train,images/SP1_439.JPG
perceptual_candidate,4,False,cubit_train_sp0_456,train,images/SP0_456.JPG,cubit_train_sp1_442,train,images/SP1_442.JPG
